electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
9622870.4,4238,2101 STRAHLE ST,Samuel Tabas Apartments fka Federation Apartments,886665000,19152,1,1974,Multifamily Housing,213225,5014096,2873228,,,,58.7,155.9,17230.7,1221.2,
18192436,4422,5400 GRAYS AVE,BARTASH PRINTING,884219000,19143,1,1930,Manufacturing/Industrial Plant,87890,4480392,1282046.5,,,,221.6,665.3,3944.2,2086.2,
1433559.6,4258,1135 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1135),884005160,19147,1,1907,Self-Storage Facility,70200,4590384,1436365.2,,,,40.9,85.6,50.8,235.3,
1606469.9,4259,1201-21 WASHINGTON AVE,U-Haul Moving and Storage of South Philadelphia (1201-21),884005170,19147,1,1907,Self-Storage Facility,99140,4590387,791552.9,,,,24.2,59.3,36.1,220.3,
748330.1,4260,116 FOUNTAIN ST,Manayunk Self Storage,884083300,19127,2,1903,Self-Storage Facility,76699,6280608,731100,,,,19.3,40.6,48,121.8,
425331,4261,777 MAYFAIR ST,CubeSmart - Mayfair Street,884119600,19124,1,2005,Self-Storage Facility,68479,6396423,966550.4,,,,20.3,34.3,354.2,98.5,
22012511.2,4162,300-18 S BROAD ST,Kimmel Center for the Performing Arts,772727205,19102,1,2001,Performing Arts,419347,3773257,34770490.3,,,,135.4,251.9,10488.2,4288.7,
12546753.1,4175,8301 E ROOSEVELT BLVD,Deer Meadows,881449200,19152,1,1925,Residential Care Facility,275000,4988214,15542594.2,,,,102.1,202.6,12709.4,2217.4,
27348729,4178,4182-90 CITY AVE,Philadelphia College of Osteopathic Medicine,774010040,19131,4,1972,College/University,409268,3675619,67392003.4,,,,231.5,382.7,14519.4,6613.3,
607453,4112,2055 RICHMOND ST,Columbus Blvd. 2055,881405000,19125,1,1970,Non-Refrigerated Warehouse,72000,3982225,444084.8,,,,14.6,33,75.2,91,
16049379.2,4121,130-40 N BROAD ST,Samuel MV Hamilton Building,772724100,19102,1,1905,College/University,240000,3635047,15125049,,,,129.9,276.2,4206.6,2583.7,
736144.1,4128,2990 S 20TH ST,U-Haul Moving & Storage At Quartermaster Plaza 808028,884095090,19145,1,2013,Self-Storage Facility,88610,6344748,351853.7,,,,12.3,30.3,295.9,100.3,
7252874.8,4321,111 N BROAD ST,PA Convention Center Annex,781020810,19107,1,2011,Convention Center,900000,3788696,17642377.5,,,,27.7,43.1,10800,1671.9,
45433680.2,4343,123-51 S BROAD ST,123 S. Broad,883025600,19109,2,1928,Office,1094000,3575688,33856110.3,,,,72.5,162.9,11695.7,6838.3,
7309292.2,4347,146 N BROAD ST,Parkway Building,883413000,19102,1,1987,Parking,190000,3682858,743446.2,,,,397.5,1171.5,240.3,850.3,
7335666.9,4348,12301-75 ACADEMY RD,Parkwood Shopping Center,882078060,19154,5,1964,Strip Mall,73215,3954640,6425735.3,,,,188,406.8,2549.4,1155.1,
7345943.9,4350,12001-09 BUSTLETON AVE,Ephraim Goldstein Apartments aka Shalom/Arbor,881201700,19116,1,1980,Multifamily Housing,209437,5013883,3307332.5,,,,50.9,126.7,12189.7,990.6,
10978396.6,4358,6100 CITY AVE,The Point at City Line,881125625,19131,1,1984,Multifamily Housing,303488,4975229,4904714.2,,,,52.3,130.6,20022.9,1478.4,
48958412.7,4369,1201 ARCH ST,Exhibit Hall && Train Shed Bldg,781005800,19107,1,1993,Convention Center,1100000,3789312,34797814,,,,76.1,157.8,19569,6808.3,
17232162.7,4388,9173-75 E ROOSEVELT BLVD,Northeast Shopping Center-Burlington Coat Factory,882093500,19114,1,1961,Retail Store,287880,3815264,770588.2,,,,62.5,190.8,3162.1,1952.5,
17637552.7,4393,2201-35 COTTMAN AVE,Great Northeast Plaza,882065120,19152,13,1960,Other - Mall,278814,3783072,3417764.8,,,,75.5,211.5,4244.1,2138.1,
436891.6,4263,456 N CHRISTOPHER COLUMBUS BLVD,63636-Philadelphia / Penns Landing,884019025,19123,1,2000,Non-Refrigerated Warehouse,59000,6396425,561236.8,,,,16.9,33.2,485.6,78.3,
944858.5,4264,10 OREGON AVE,Devon Self Storage Oregon,884140610,19148,1,1920,Self-Storage Facility,150000,6230332,202537.1,,,,7.6,21.2,465.8,115.6,
10388567.6,4300,4201 AVENUE OF THE REPUBLIC,Please Touch Museum,783172370,19131,1,1876,Museum,152175,5050384,4909307.4,,,,100.5,248.2,2095.4,1413.2,
14960190.4,4305,9910 FRANKFORD AVE,Morrell Plaza Shopping Center: Morrell Plaza,882139500,19114,1,2008,Strip Mall,103251,5917122,96592.6,,,,145.8,455.9,10427.1,1664.7,
40968464,4314,2701 RED LION RD,"Quaker Valley Foods, Inc.",884288000,19114,1,1974,Food Service,250000,4057814,1066014,,,,168.1,519,7002.9,4601.3,
11332432.6,4415,10801 DECATUR RD,David Michael and Co Inc,884279500,19154,1,1970,Manufacturing/Industrial Plant,106420,3668376,26494722.6,,,,355.5,595.8,4988.3,2664.4,
11902854.1,4472,3400 S LAWRENCE ST,Samuels and Son Seafood,884153505,19148,1,2009,Food Sales,61054,3891122,221692.1,,,,198.6,616,14326.9,1332.2,
19771557.3,4477,1930 S BROAD ST,Constitution Health Plaza,773010000,19145,5,1920,Medical Office,276000,3952478,61277888.6,,,,293.7,458.1,4628.2,5448,
19779336.7,4478,8203 STATE RD,Philadelphia Industrial Correction Center,786504751,19136,1,1979,Prison/Incarceration,200000,4830354,22961621.1,,,,213.7,431.1,81550.9,3413.7,
77551621,4482,1001-99 N DELAWARE AVE,SugarHouse Casino,882028210,19125,1,2010,Other,108420,3679279,12400044.9,,,,324.9,926.5,4522.4,9261.5,
25127438.6,4502,1900 MARKET ST,1900 Market Street (180),883034000,19103,1,1981,Office,488465,3216590,6906055.5,,,,65.6,176.4,4438.3,3154.2,
163794868.4,4515,1500-30 SPRING GARDEN ST,1500 Spring Garden,883026600,19130,1,1948,Office,1205490,3944259,389103.4,,,,141.2,442.8,8181.7,18190.6,
8400057.4,4518,5801 VINE ST,Callowhill Depot,875104330,19151,1,1913,Other - Public Services,213000,2705476,20167672.4,,,,134.1,223.2,5272.3,2003,
8537448.4,4521,200-32 S 40TH ST,Hamilton Village,882937900,19104,1,1974,Mixed Use Property,82452,1585726,210966.1,,,,106.1,327.8,3603.9,958.3,
11931170.3,4525,3655 S LAWRENCE ST,Procacci Brothers Sales Corp. B1,884153000,19148,1,1967,Refrigerated Warehouse,96027,3798495,577713,,,,65.1,198.2,1760,1354.2,
11966883.7,4526,4231-61 N 5TH ST,Esperanza,777591400,19140,1,1930,Adult Education,261073,3884096,2150632.6,,,,54.1,152.6,1111.7,1441.7,
11972697.8,4527,1100 W MONTGOMERY AVE,The View at Montgomery,881147221,19122,1,2014,Other - Lodging/Residential,322000,5027448,11681955.7,,,,73.5,154.8,9407.5,1948.6,
12013907.9,4528,3501 MARKET ST,71-URBN Center,774688700,19104,1,2008,College/University,147593,3762580,1286452.9,,,,90.1,264.7,1077,1401,
12174882.6,4530,3325-95 FOX ST,Queen Lane WTP,784161405,19129,3,1953,Drinking Water Treatment & Distribution,110000,5018303,8239818.7,,,,185.6,426.2,34337.4,1788.2,
533015816,4542,8500 ESSINGTON AVE,Main Airport Terminal Complex,773300001,19153,2,1925,Parking,3704115,5033707,277694743,,,,218.9,530.6,175924.6,73877.6,
7830475.2,4434,4306-24 WOODLAND AVE,Athletic Recreation Center (ARC),773503005,19104,1,2003,College/University,78800,3696855,289904.6,,,,103.1,315.9,884.6,884,
11433925.9,4440,1513-41 RACE ST,Magee Rehabilitation Hospital,772046000,19102,1,1981,Other - Specialty Hospital,146912,3971353,5138168.3,,,,112.8,281.1,5375.8,1541.3,
11570279.7,4445,101 N 34TH ST,"20,22-Calhoun & Towers Hall",881822850,19104,2,1972,Residence Hall/Dormitory,225970,5002154,243481.4,,,,52.3,161.9,4850.4,1296.4,
72471903.6,4456,1 CITIZENS BANK WAY,Citizens Bank Park,788020010,19148,1,2004,Stadium (Open),1250000,3819941,65953155.7,,,,110.7,237.5,27666.5,11542.5,
7998441.1,4462,3 CRESCENT DR,L02152 - Three Crescent Drive,883812800,19112,1,2008,Office,95800,1960820,28084.9,,,,83.8,262.5,2450.1,888.8,
52852733,4396,7901 STATE RD,Curran Fromhold Correctional Facility,786504751,19136,1,1995,Prison/Incarceration,436250,4830352,61735396.4,,,,262.7,529,138060.5,9142.1,
9087592.5,4609,501 UNIVERSITY AVE,Medical Exam Building,783532000,19104,1,1970,Mixed Use Property,85000,4830337,1009512,,,,118.8,348.2,1061.9,1061.7,
13037197.4,4618,91 N 48TH ST,Juvenile Justice Center - N 48th St (YSC),783707500,19139,1,2013,Prison/Incarceration,160000,4830340,19042708.4,,,,200.5,380.8,0,2457.7,
26004001.8,4619,1126-36 ARCH ST,Reading Terminal Market,781005760,19106,1,1892,Enclosed Mall,156000,3769081,12555058.8,,,,247.2,607.9,18613.9,3551.5,
575367.6,4632,10060-72 SANDMEYER LN,F P Woll & Company,884237500,19116,1,1978,Manufacturing/Industrial Plant,52172,3787453,759644.4,,,,25.6,49.9,76.1,104.2,
9118982.9,4634,14700 TOWNSEND RD,NARA,884292516,19154,1,1994,Other - Public Services,300000,3790331,5773933.4,,,,49.6,115.7,154,1318.3,
9186127.6,4636,1000 W TABOR RD,Grata Data Center,776012000,19141,1,1962,Data Center,41740,3875829,14957.5,,,,220.4,691.4,1085.6,1019.8,
13197442,4642,9201 N DELAWARE AVE,Baxter WTP 9001,885749160,19136,5,1959,Drinking Water Treatment & Distribution,232000,4954850,20105207.7,,,,143.5,269.6,359126,2531.9,
13346184.7,4644,8001 STATE RD,Riverside Correctional Facility,786504751,19136,1,2004,Prison/Incarceration,220000,4830350,12086335,,,,115.6,248.2,2965.2,2122.5,
28371964,4652,1500 KITTY HAWK AVE,"Urban Outfitters, Inc. - Building #003, 007, 012, 015, 025, 543",788007700,19103,3,1916,Office,325133,4096299,20257582.2,,,,149.6,339.4,8246.9,4223.3,
12266269.7,4553,4200 WISSAHICKON AVE,Salvation Army Kroc Center,776293510,19129,1,2010,Other,130620,3830390,10754842.5,,,,176.2,381.3,2935,1931.9,
12293985.3,4555,4641 E ROOSEVELT BLVD,Friends Hospital,778031022,19124,1,1950,Other - Specialty Hospital,296945,3685966,39634750.7,,,,174.9,270.1,12108.8,3469,
12857289.5,4588,111 S INDEPENDENCE MALL E,Bourse Building,883101010,19106,1,1895,Office,413228,3653104,7347073.8,,,,58.1,138.3,4392.6,1816.5,
24343668.1,4591,1100 ORTHODOX ST,Orthodox Facility,884091500,19124,1,1960,Manufacturing/Industrial Plant,114000,3667832,32645103,,,,499.9,971.2,550.2,4434.4,
2033552,3283,5000 PASCHALL AVE,5000 PASCHALL AVENUE ASSOCIATES,884100500,19143,1,1940,Manufacturing/Industrial Plant,,3859685,3199719.9,,,,47.6,88.6,1433.9,395.5,
,4599,1900 W ALLEGHENY AVE,Allegheny Apts Phase 1 & 2,"886653901; 886653905",19119,1,2016,Multifamily Housing,102485,5945319,2377636.1,,,,23.2,24.4,1961.2,126.3,
144412.9,3136,2150 E WESTMORELAND ST,Westmoreland 2150 LP,884201450,19096,1,1929,Non-Refrigerated Warehouse,53000,3774259,,,,,2.7,8.6,26.1,16,
147255.3,3138,1100 FLAGSHIP DR,Building 611,788044100,19112,1,1942,Non-Refrigerated Warehouse,215800,3644128,,,,,0.7,2.1,25.7,16.3,
22279.6,3143,420-34 S 2ND ST,420 s. Second Street,883406500,19147,1,1950,Restaurant,100154,3954691,,,,,0.2,0.7,1315.3,2.5,
371932.2,3167,1701 CALLOWHILL ST,One Franklin Town - Parking Garage,881146355,19103,1,1988,Other,122667,3878558,,,,,3,9.5,2.2,41.3,
375641.8,3168,6000 WOODLAND AVE,6000 Woodland Partners LP,882052200,19142,3,1972,Other - Mall,97029,3971641,,,,,3.9,12.2,2157.4,41.7,
458821.9,3171,4 OREGON AVE,Glovis America Inc. Philadelphia,781326600,19148,1,1995,Non-Refrigerated Warehouse,70000,5075443,,,,,6.6,20.6,6687.8,50.9,
488310.1,3175,2000-04 WALNUT ST,Rittenhouse Parking Garage,883427700,19103,1,1989,Parking,80105,3959060,,,,,6.1,19.1,679.6,54.2,
401522.5,3191,101-13 S JUNIPER ST,164-JUNIPER STREET PARKING GARAGE,883404500,19103,1,2007,Parking,56997,3579262,,,,,7,22.1,110,44.5,
412712.1,3193,910-32 CHESTNUT ST,Urban Growth Property,883401700,19107,1,2005,Parking,232000,3955030,,,,,10317.8,28889.8,152.2,41.8,
443135.9,3199,2100 E VENANGO ST,"Richard Hoffman, LLP",884201600,19134,1,1922,Non-Refrigerated Warehouse,100000,4069478,,,,,4.4,13.9,140.8,49.2,
49460.4,3148,8875 RIDGE AVE,Colonial Village Townhomes,881091000,19128,1,1980,Multifamily Housing,71040,3690946,,,,,0.7,2.2,3.8,5.5,
58510.3,3150,2709-11 N BROAD ST,2709 N. BROAD STREET,882286600,19132,1,1923,Mixed Use Property,60000,3569992,,,,,1,3.1,128.3,6.5,
61955.2,3151,322 W HUNTING PARK AVE,"R.B. Hoffman, Inc.",884042000,19140,4,1925,Non-Refrigerated Warehouse,125000,4051453,,,,,0.5,1.6,285.5,6.9,
82206.8,3156,3711 SEPVIVA ST,JM Auto Spot,884201375,19137,5,1910,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",48000,3951369,,,,,1.7,5.4,60.6,9.1,
349567.9,3164,3901-31 D ST,"Driscoll Construction Co., Inc.",884044800,19124,1,1949,Other,61034,4077977,,,,,5.7,18,27,38.8,
847240.9,3314,123-27 S 12TH ST,12th & Sansom Parking Garage,883403000,19107,1,1971,Parking,102096,5944282,,,,,5.5,17.4,55.4,94,
961958.8,3371,6201 TACONY ST,State 6225 LP,884178501,19135,2,1929,Non-Refrigerated Warehouse,72000,3774263,,,,,13.4,42,287.3,106.7,
651297.2,3266,1327 LOCUST ST,Interpark,883402500,19107,1,1950,Parking,100000,4497378,,,,,6.5,18.2,1289.6,66,
2996599.6,3287,3600 CIVIC CENTER BLVD,3600 Civic Center Garage,773740401,19104,1,2014,Parking,546010,4428360,,,,,6.3,19.7,0,332.4,
333821.8,3226,105 N 2ND ST,Pottery,881006050,19106,1,1940,Multifamily Housing,50997,5544383,,,,,6.5,20.6,852.7,37,
734184.3,3235,101 E LUZERNE ST,ACCUCORE,884051000,19124,1,1960,Non-Refrigerated Warehouse,101223,5100356,,,,,7.3,22.8,109.4,81.4,
1150604.5,3447,1416-18 CHESTNUT ST,MidTown Garage,883421500,19102,1,1984,Parking,110000,3773802,,,,,11.8,37,10.4,127.6,
1230371,3404,1700 SOUTH ST,Tuttleman Parking Garage,772035000,19146,1,1985,Parking,156232,3862680,,,,,7.9,24.7,56.3,136.5,
1313086.7,3410,4300 WISSAHICKON AVE,"Altomare Precast, Inc.",884131500,19129,1,1910,Manufacturing/Industrial Plant,146508,3657531,,,,,9,28.1,482.3,145.7,
1821956.8,3550,2213-25 ARCH ST,Westminster Arch Apartments,881036500,19103,1,1890,Mixed Use Property,55000,5027356,,,,,19.2,53.7,2414.7,184.6,
2288886.6,3637,4700 ISLAND AVE,PreFlight Airport Parking PHL,883400700,19153,1,1959,Parking,221000,3820208,,,,,10.4,32.5,102.6,253.9,
2514606.8,3638,710-20 N 5TH ST,Liberties Lofts,881520650,19123,1,1930,Multifamily Housing,159556,4938104,,,,,15.8,49.5,1569.1,278.9,
2699107,3656,78 S PIER,Pier 78 South,884463820,19148,1,1930,Non-Refrigerated Warehouse,362000,3891494,,,,,7.5,23.4,1528.9,299.4,
1689738.7,3573,1449 CECIL B MOORE AVE,IBC REC CTR,777572705,19121,1,2000,College/University,69093,3956647,,,,,266.9,363,0,829.3,
2314533.6,3591,1201-11 WALNUT ST,12th and Walnut,883408500,19102,1,1979,Parking,34000,3736473,,,,,141.2,443.4,1034.2,256.8,
2327613.9,3593,10 SNYDER AVE,Pier 80 South,884463835,19148,2,1930,Non-Refrigerated Warehouse,581000,3782718,,,,,4,12.6,0,258.2,
5859847.3,3814,2520 S CHRISTOPHER COLUMBUS BLVD,PECO Oregon Shops,884138051,19148,1,1955,Other - Utility,155863,3707307,,,,,37.6,118.1,0.6,650,
2405621.4,3682,1500-98 VINE ST,Gateway Garage,782597700,19103,1,1991,Parking,423184,3895425,,,,,5.7,17.8,63.3,266.9,
3142796.3,3712,5540 LENA ST,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,884508985,19144,1,1905,Office,65685,3512103,,,,,178.6,560.7,131,348.6,
2727640.5,3720,84 S PIER,Pier 84,884463825,19148,2,1919,Non-Refrigerated Warehouse,540000,3782254,,,,,5.1,15.9,1798.3,302.6,
3507478,3844,451 W WILLOW GROVE AVE,Philadelphia Cricket Club,775780200,19118,1,1854,Other,82608,4037317,,,,,42.5,133.3,8470.9,389.1,
4025934.8,3919,401 DOMINO LN,"Penn Beer Distributors, Inc.",884630430,19128,1,1972,Mixed Use Property,135420,3666305,,,,,29.7,93.3,11.5,446.6,
4864147.2,3970,1027 FILBERT ST,Parametric Garage Associates,883430501,19107,1,1983,Parking,301036,5070485,,,,,16.2,45.2,8258.9,492.8,
3655378,3858,2601 TRENTON AVE,"Charles Jacquin et Cie., Inc.",884104340,19125,5,1970,Manufacturing/Industrial Plant,200000,3751437,,,,,18.3,57.4,4067.9,405.5,
1140404.4,4052,7700-50 E ROOSEVELT BLVD,U-Haul Moving and Storage at Roosevelt Blvd,884265300,19152,1,1955,Self-Storage Facility,72000,6367355,,,,,15.8,49.7,49.9,126.5,
3637362.6,4064,901-37 FILBERT ST,Market Street East,781092200,19107,1,1977,Parking,266700,3891105,,,,,13.6,42.8,459,403.5,
2322603,4094,4200 WOODHAVEN RD,Charles Simon Trust,886761652,19154,1,1973,Multifamily Housing,63708,6354503,,,,,36.5,114.5,5812.4,257.6,
539805.7,4100,145 W WILDEY ST,The Schmidt's Commons,881006694,19123,1,2016,Parking,113672,6071615,,,,,4.7,14.9,0,59.9,
5188478.3,4023,7700-80 CRITTENDEN ST,"Market Square Plaza I , LLC",882040300,19118,4,1972,Strip Mall,113316,4056192,,,,,45.8,143.8,4847.1,575.6,
1877640.7,4139,3100 W THOMPSON ST,CS Brewerytown Associates LP,881070250,19121,2,2016,Multifamily Housing,53000,6433744,,,,,35.4,99.2,1618.2,190.2,
3040437,4141,3502 SCOTTS LN,Sherman Mills,881137100,19129,19,1999,Multifamily Housing,132372,4078385,,,,,23,64.3,1314.3,308,
120026994.8,4203,4301 BYBERRY RD,Franklin Mills Mall,882693016,19154,1,1989,Enclosed Mall,1600000,6434367,,,,,75,235.6,220380.6,13314.7,
2222587.4,4204,6701-07 ESSINGTON AVE,Pacifico Ford,882167505,19153,1,1970,Automobile Dealership,55000,6356822,,,,,40.4,126.9,218.8,246.6,
13769968.8,4246,5675 RISING SUN AVE,Rising Sun Plaza,882086000,19120,1,1979,Strip Mall,243470,3772884,,,,,56.6,177.6,3455.5,1527.5,
2325591.2,4158,456 N 5TH ST,456 N 5th Street,,19123,1,1978,Mixed Use Property,185421,6442834,,,,,19.7,46.9,605.4,328.3,
91757858.3,4167,500 S 27TH ST,PA0073 - MITSO,772616500,19146,1,1970,Other,369737,3862889,,,,,248.2,779.3,10506.3,10178.8,
44947709,4341,3400L S BROAD ST,Lincoln Financial Field,788023020,19148,1,2003,Stadium (Open),1723000,3638081,,,,,269.8,847.1,10670.6,4986.1,
7463248.4,4376,9870-80 BUSTLETON AVE,Center One,778025205,19115,1,1980,Ambulatory Surgical Center,79485,3875830,,,,,93.9,294.8,1956.7,827.9,
7054576.1,4292,2801 N 47TH ST,3040 Vista Apartment Homes,881157500,19131,1,1968,Multifamily Housing,126109,5236769,,,,,55.9,175.7,3786.9,782.6,
22490894,4537,1724-76 N BROAD ST,Liacouras Center Forum,777508005,19121,1,2000,College/University,270316,3956655,,,,,143.6,328.7,16979.7,3483.9,
18394518.5,4448,5245 BLEIGH AVE,Waste Management of PA - Phila MRF & Forge,884253000,19136,4,1920,Other,256000,3876647,,,,,71.9,225.6,52.8,2040.5,
55242259,4399,2000 KUBACH RD,1192-Nortech,874990011,19116,1,1990,Mixed Use Property,124190,1182097,,,,,444.8,1396.7,11533,6128.1,
7641740.4,4404,399 MARKET ST,Colonial Penn Life Insurance,883014000,19106,1,1974,Office,126300,3960828,,,,,60.5,190,2129,847.7,
9007860.8,4605,5200-30 CITY AVE,Lannon/Rashford,881155410,19131,1,2004,College/University,158239,5027053,,,,,56.9,178.7,0,999.3,
29615825.6,4631,11681 E ROOSEVELT BLVD,PepsiCo,884269000,19154,2,1970,Manufacturing/Industrial Plant,228920,3681375,,,,,129.4,406.2,77128.7,3285.3,
8893053.9,4580,716-30 SPRUCE ST,700 Duncan Building,883102000,19106,6,1979,Parking,82667,3689468,,,,,107.6,337.8,2339.1,986.5,
,4140,3310 N 9TH ST,3300N9 PROPERTIES LLC,884188402,19140,1,1937,Distribution Center,197290,6035552,,,,,,,0,0,
11907187.4,4473,1020 SANSOM ST,Thompson Building,771020000,19107-5004,1,1925,Hospital (General Medical & Surgical),171219,3632497,153797.4,,8611366.5,92,195.7,354.8,,2577.1,
963730.7,3372,1600-30 WASHINGTON AVE,crbuilding,884006130,19146,1,2008,Retail Store,50525,3798065,401851.1,,,97,27,68.2,,128.3,
,4109,1821-45 E HAGERT ST,Hagert St Lofts LP,881069200,19125,1,1920,Multifamily Housing,55500,6371840,,,,,,,,0,
2244756.8,3632,1734-54 W THOMPSON ST,Gesu School Inc,772541000,19121,1,1923,K-12 School,62567,3852983,1540480.5,,,51,60.5,138.5,,330.8,
2347154.7,3595,6060 CRESCENTVILLE RD,6060 Crescentville Holdings LP,881216000,19120,1,1969,Multifamily Housing,189000,5050684,10073211.6,,,64,65.7,95,,795.4,
2856983.3,3739,8401 EXECUTIVE AVE,DOA Warehouse,884171000,19153,1,1970,Non-Refrigerated Warehouse,88022,4830364,3431369.3,,,23,71.4,142.8,,499.2,
7907661.4,4438,5070 PARKSIDE AVE,Philadelphia Business and Technology Center,883371900,19131,2,1930,Office,221950,3091418,7858315.4,,,85,71,149,,1294.6,
463672,3173,5697 RISING SUN AVE,Tin K. Luu,884116452,19120,1,1960,Non-Refrigerated Warehouse,52782,4096196,,,,86,8.8,27.6,,51.4,
2594269.8,3672,2121 WHEATSHEAF LN,Wheatsheaf,884204010,19137,1,1950,Non-Refrigerated Warehouse,300000,5949358,,,,75,8.6,27.2,,287.8,
2899442.5,3748,4001 GRANT AVE,Nazareth Grade School and High School,778501500,19114,1,1932,K-12 School,75000,3977128,,,,76,38.7,121.4,,321.6,
2969966.5,3752,5101 S 17TH ST,Building 22,788008800,19112,1,1907,Non-Refrigerated Warehouse,66092,3891456,,,,1,44.9,141.1,,329.5,
4704854.6,3958,2001 N 59TH ST,59th street,884220500,19131,1,1953,Non-Refrigerated Warehouse,750000,3782267,,,,93,6.3,19.7,,521.9,
5176706.9,4022,10810 KNIGHTS RD,Torresdale Medical Building,778017200,19154,1,1985,Medical Office,60122,3884927,,,,35,86.1,270.4,,574.3,
202223.7,3215,5000R RIDGE AVE,Riverside Mr. Storage,884083010,19128,2,2000,Self-Storage Facility,18000,3959542,25064.2,,,,12.6,36.7,,23.8,
1579868.6,3469,618-34 MARKET ST,618 Market Street,883405500,19106,1,1966,Parking,144315,4481703,45349.2,,,,11.3,34.7,,177.7,
1045564.8,3400,4725-31 CHESTNUT ST,West Philadelphia Regional Center,774571000,19139,3,1992,College/University,39090,3893000,1912606,,,,75.7,126.3,,207.5,
2978301.4,3702,2100 E WILLARD ST,Richmond Mills LP: 2100,884843500,19134,1,1905,Other,111570,3950682,7775492,,,,96.4,157,,743.4,
4114745.8,3926,12901 TOWNSEND RD,Northeast Regional Center,778811300,19154,1,1995,College/University,109110,3681797,19101140.5,,,,212.8,289.4,,1431.4,
4257408.3,3877,1831-41 W ALLEGHENY AVE,Devon Self Storage Allegheny,884067430,19132,1,1920,Self-Storage Facility,210000,3760835,1347167.3,,,,26.7,70.4,,543.8,
4468959.1,3883,9801 FRANKFORD AVE,Education Technology Center,778503000,19114-2009,1,2005,College/University,62000,3637411,3792403.6,,,,133.2,290.6,,697.2,
374463.9,4186,8 OREGON AVE,U-Haul Moving & Storage of Riverview (808071),884140525,19148,1,1920,Self-Storage Facility,297313,6344699,1722561.3,,,,7.1,10,,133,
1272517,4126,2838 WOODHAVEN RD,Philadelphia Police BRAC - Woodhaven,786076005,19154,1,2015,Adult Education,82850,4378434,2981290.9,,,,51.3,86,,299.5,
38928634,4286,1600 SPRING GARDEN ST,CCP Main Campus-East,772534600,19130,4,1982,College/University,524198,3681793,40967,,,,84.4,236.2,,3946.1,
215215.8,3217,2916 WEIKEL ST,"CRAMCO, INC. WEIKEL STREET BUILDING",884671900,19134,1,1930,Self-Storage Facility,67550,3783067,,,,,3.2,10,,23.9,
