parcelId,BuildingType,PrimaryPropertyType,LargestPropertyUseType,YearBuilt,NumberofBuildings,NumberofFloors,SourceEUI,PropertyGFATotal,ENERGYSTARScore,SiteEnergyUse,Building Description,Building Gross Sq Ft,Building Net Sq Ft,Building Number,Building Quality,Construction Class,Eff. Year,Elevators,Heating System,Number Of Buildings Aggregated,Percentage Complete,Predominant Use,Shape,Sprinklers,Stories,Year Built
6746700055,Multifamily HR (10+),High-Rise Multifamily,Multifamily Housing,1971,1,11,105,72831,72,2375104,APTS,69927,46104,1,GOOD,REINFORCED CONCRETE,2004,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,No,11,1971
6746700110,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2006,1,6,82.59999847,82254,89,1591528.5,73-Unit Apt,82254,50849,1,AVERAGE/GOOD,WOOD FRAME,2012,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,7,2006
6746700930,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2005,1,6,97,57700,,1898509.75,congregate residence with commercial,57700,42131,1,AVERAGE,REINFORCED CONCRETE,2004,Yes,FORCED AIR UNIT,1,100,ROOMING HOUSE (551),Approx Square,Yes,6,2005
7242000000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2002,1,4,78.69999695,58359,61,1941363.5,Commercial Condo Units,4054,4054,1,AVERAGE/GOOD,WOOD FRAME,2002,,WARMED AND COOLED AIR,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,,1,2002
7308870000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2002,1,4,80.19999695,23236,57,593296.1875,RIDGEMONT,2340,2340,1,GOOD,REINFORCED CONCRETE,2002,Yes,FORCED AIR UNIT,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,4,2002
7321900125,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1984,1,3,97.59999847,43788,,1360400.5,PHINNEY TERRACE,43788,31732,1,AVERAGE,WOOD FRAME,1998,Yes,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1984
7326250000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1996,1,7,77.09999847,39329,69,965291.6875,Condo Retail,2894,2894,1,AVERAGE,REINFORCED CONCRETE,2005,,ELECTRIC,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,1,1997
4232903170,Nonresidential COS,Distribution Center,Distribution Center,1921,1,3,57.40000153,23040,NULL,421430,INDUSTRIAL BLDG,23040,23040,1,AVERAGE/GOOD,MASONRY,1976,,HOT WATER,1,100,INDUSTRIAL ENGINEERING BUILDING (392),Rect or Slight Irreg,No,3,1921
4232903455,NonResidential,Other,Other,1956,1,2,490.7000122,36771,,5447076.5,INDUSTRIAL BLDG,36771,36771,1,AVERAGE,MASONRY,1985,,FORCED AIR UNIT,1,100,INDUSTRIAL ENGINEERING BUILDING (392),Rect or Slight Irreg,No,2,1956
4232903850,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2005,1,4,42.90000153,87261,76,1803753.25,The GILBERT APARTMENTS,87261,52570,1,GOOD,PREFAB STEEL,2011,Yes,ELECTRIC,1,100,MIXED RETAIL W/RES. UNITS (459),Long Rect or Irreg,Yes,4,2005
4235400735,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1989,1,3,86.30000305,34854,69,705621.6875,THE MAGNOLIA,34854,20196,1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,1989
7327901685,NonResidential,Warehouse,Non-Refrigerated Warehouse,1977,1,1,49.09999847,24024,,375773.5938,WHSE,24024,24024,1,AVERAGE,MASONRY,1977,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1977
7327903120,NonResidential,Warehouse,Non-Refrigerated Warehouse,1953,1,1,47.29999924,42420,34,965425.1875,OFFICE & WAREHOUSE,42420,42420,1,AVERAGE,MASONRY,1970,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,1953
7327904585,NonResidential,Distribution Center,Distribution Center,1979,1,1,26.60000038,36982,,374753.8125,WHSE,36982,36982,1,AVERAGE,MASONRY,1984,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1979
7327906465,NonResidential,Warehouse,Non-Refrigerated Warehouse,1964,1,2,59,23400,,439266.9063,INDUSTRIAL/WHS,23400,23400,1,LOW/AVERAGE,MASONRY,1967,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,2,1964
4239100000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1992,1,4,65,21232,,522423.6875,,,,,,,,,,,,,,,,
4279100000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1957,1,4,151.3000031,22810,39,917783.5,,,,,,,,,,,,,,,,
5457300300,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1959,2,4,205.6000061,43346,5,4519115,VALI-HAI APARTMENTS,43346,34605,1,AVERAGE,WOOD FRAME,1989,Yes,HOT WATER,2,100,APARTMENT (300),Very Irreg,No,4,1959
5457300410,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1948,1,3,42,53280,100,1963481.625,100 ROY ST APTS,53280,45360,1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1948
5457300570,NonResidential,Other,Other,1948,1,2,95.30000305,30720,,1683064.25,OFFICE WAREHOUSE,30720,30720,1,AVERAGE,REINFORCED CONCRETE,1984,,HOT WATER,1,100,WAREHOUSE OFFICE (810),Rect or Slight Irreg,Yes,2,1948
5457800150,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1958,1,4,76.09999847,21056,87,510517,BEL-AIR APTS,21056,19592,1,AVERAGE,WOOD FRAME,1988,No,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1958
7376600035,NonResidential,Warehouse,Non-Refrigerated Warehouse,1972,1,1,17.200000760000002,23232,,127374,WAREHOUSE/OFFICE,22735,22735,1,AVERAGE,MASONRY,1975,,PACKAGE UNIT,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1972
7376600060,NonResidential,Warehouse,Non-Refrigerated Warehouse,1974,1,1,88.30000305,35046,100,1063269.125,WHSE & OFFICE,35046,35046,1,AVERAGE,MASONRY,1975,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,1974
7376600250,NonResidential,Refrigerated Warehouse,Refrigerated Warehouse,1961,1,1,95.90000153,25577,,895784.6875,WAREHOUSE,25577,25577,1,AVERAGE,MASONRY,1975,,SPACE HEATERS,1,100,COLD STORAGE FACILITIES (447),Rect or Slight Irreg,Yes,1,1961
7376600270,NonResidential,Warehouse,Non-Refrigerated Warehouse,1974,1,1,29.700000760000002,43380,89,405062,WAREHOUSE,43380,43380,1,AVERAGE,MASONRY,1974,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1974
4452300055,NonResidential,Small- and Mid-Sized Office,Office,1995,1,3,287.7999878,20410,8,2720238.25,OFFICE BLDG,20410,20410,1,AVERAGE,WOOD FRAME,1995,,FORCED AIR UNIT,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1995
4458720000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2006,1,3,75.5,97855,92,2990238.75,LUMEN - 2 Com Units (94 Res),70963,70963,1,GOOD,REINFORCED CONCRETE,2007,Yes,WARMED AND COOLED AIR,1,100,MIXED USE-RETAIL CONDO (848),Rect or Slight Irreg,Yes,4,2007
4458740000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2004,1,6,105.0999985,41149,79,1795462.75,,,,,,,,,,,,,,,,
5458300045,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1959,1,3,69.5,22937,89,507976,AQUA TERRACE APARTMENT,22937,19695,1,AVERAGE,WOOD FRAME,1988,No,FORCED AIR UNIT,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1959
5458300105,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1967,1,4,83.69999695,21168,59,533226.8125,THE ORION APARTMENTS,21168,18662,1,AVERAGE,WOOD FRAME,1992,No,ELECTRIC WALL,1,100,APARTMENT (300),Long Rect or Irreg,No,4,1967
5464100000,Multifamily HR (10+),High-Rise Multifamily,Multifamily Housing,2002,1,27,126.4000015,179678,24,10699566,Meridian Condomium,1131,1131,1,GOOD,STRUCTURAL STEEL,2002,Yes,FORCED AIR UNIT,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,Yes,1,2002
5464300020,Multifamily HR (10+),High-Rise Multifamily,Multifamily Housing,1979,1,10,158.8000031,75070,18,3796986.5,MERIDIAN MANOR,75070,59249,1,GOOD,REINFORCED CONCRETE,2000,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,10,1979
5464300061,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1988,1,3,81.69999695,48433,92,932598.6875,MERIDIAN TERRACE,48433,30476,1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC WALL,2,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,3,1988
5464300065,NonResidential,Small- and Mid-Sized Office,Office,1983,1,3,106.5,24696,87,624125.625,OFFICE BUILDING,24696,17301,1,AVERAGE/GOOD,WOOD FRAME,1993,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1983
5468300000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1979,1,4,87,20806,82,576644.125,27 UNIT CONDO,20584,17337,1,AVERAGE,WOOD FRAME,1979,Yes,ELECTRIC,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,,4,1979
5470160000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2006,0,7,99.19999695,43142,67,1412280.25,,,,,,,,,,,,,,,,
5479500000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1985,1,3,81.80000305,47544,,1868497.125,,,,,,,,,,,,,,,,
5479650000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1905,1,3,72.30000305,20583,,473874.0938,,,,,,,,,,,,,,,,
5491300000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2006,1,6,132.8999939,37877,9,1306087.75,METROPOLE CONDOMINIUM,2644,2644,1,GOOD,REINFORCED CONCRETE,2006,Yes,FORCED AIR UNIT,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,1,2006
6411600312,SPS-District K-12,K-12 School,K-12 School,1956,1,1,82.5,45174,84,1980825.25,SEATTLE PUBLIC ELEMENTARY SCHOOL,36975,36975,1,GOOD,MASONRY,1995,,FORCED AIR UNIT,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,Yes,1,1956
6411600330,NonResidential,Worship Facility,Worship Facility,2002,1,1,55.79999924,24955,47,689803,CHURCH,24955,24955,1,GOOD,MASONRY,2005,,COMPLETE HVAC,1,100,CHURCH WITH SUNDAY SCHOOL (308),Very Irreg,Yes,1,2002
6413600215,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1995,1,4,99.19999695,62566,88,1371061.25,APT,62566,36895,1,AVERAGE,WOOD FRAME,2004,Yes,ELECTRIC WALL,4,100,APARTMENT (300),Very Irreg,Yes,4,1995
4458770000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1997,1,5,86.69999695,77501,83,2799874,,,,,,,,,,,,,,,,
4468400160,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1977,1,3,61.59999847,40362,97,689082.3125,PARK MERIDIAN,14965,11024,1,AVERAGE,WOOD FRAME,1991,No,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1977
4468400195,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1973,1,4,61.29999924,25160,94,491218,OSPREY APTS - 20 UNITS,25160,20400,1,AVERAGE/GOOD,WOOD FRAME,1999,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1973
4468400220,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1971,1,4,74.69999695,26254,73,624269.625,ETHYLE MANOR,26254,21192,1,AVERAGE,WOOD FRAME,1995,No,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1971
4468500000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1968,1,7,121.0999985,40248,47,1559199.25,,,,,,,,,,,,,,,,
5014800000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2008,1,3,72.09999847,34629,68,819003.3125,Commercial Condo Units,3346,3346,1,GOOD,STRUCTURAL STEEL,2008,Yes,COMPLETE HVAC,1,100,"CONDO, RETAIL (846)",Approx Square,Yes,1,2008
5015200000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1985,1,5,112.3000031,38430,,1353079.5,,,,,,,,,,,,,,,,
5015500000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1964,1,4,78,32366,89,804194.125,,,,,,,,,,,,,,,,
5457800191,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1957,1,3,57.90000153,27246,97,650205.8125,TWIN BIRCHES APTS,27246,19860,1,AVERAGE/GOOD,WOOD FRAME,1992,Yes,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1957
5457801235,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1963,1,4,66.59999847,25082,,474468.5938,18 UNIT APARTMENT,25082,19024,1,AVERAGE,MASONRY,1991,Yes,FORCED AIR UNIT,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1963
5457801250,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2006,1,3,72.09999847,145085,96,5751330.5,Retirement Home,145085,145085,1,GOOD,WOOD FRAME,2006,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (SENIOR CITIZEN) (451),Very Irreg,Yes,3,2006
5457801380,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1926,1,4,58.79999924,47276,92,1179869,AUDITORIUM APARTMENTS,47276,28640,1,AVERAGE,WOOD FRAME,1990,No,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1926
5457801400,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1910,1,4,45.20000076,22344,,564168.5,DELMONT APARTMENTS,22344,20328,1,AVERAGE,WOOD FRAME,1984,No,HOT WATER,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1910
5457801460,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1957,1,3,75.40000153,22331,88,723032.625,31 UNIT APARTMENT,22331,19679,1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1957
5457801520,Multifamily LR (1-4),Senior Care Community,Senior Care Community,2006,1,3,101.8000031,56380,100,1725558,Retirement Community,56380,56380,1,GOOD,WOOD FRAME,2006,Yes,COMPLETE HVAC,1,100,MULTIPLE RESIDENCE (SENIOR CITIZEN) (451),Very Irreg,,3,2006
5016001680,NonResidential,Other,Other/Specialty Hospital,1991,1,3,483.7000122,34074,,8521989,NURSING HOME,34074,34074,1,GOOD/EXCELLENT,MASONRY,1991,Yes,HEAT PUMP,1,100,CONVALESCENT HOSPITAL (313),Rect or Slight Irreg,Yes,3,1991
5017300000,NonResidential,Hotel,Hotel,2006,0,10,207.3999939,392552,23,17457560,,,,,,,,,,,,,,,,
5036300005,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1977,1,4,82.90000153,35835,95,744234.5,24 unit apartment building,35835,23967,1,AVERAGE,WOOD FRAME,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,Yes,4,1977
5036300165,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1968,1,4,62.20000076,30000,89,594612.875,MAGNOLIA VISTA & MAGNOLIA MANOR,54386,45642,1,GOOD,WOOD FRAME,1996,Yes,ELECTRIC WALL,2,100,APARTMENT (300),Very Irreg,No,4,1968
5036300260,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1968,1,4,81.69999695,25959,61,675446.875,MAGNOLIA CRESTVIEW APTS,25959,23203,1,GOOD,WOOD FRAME,1992,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1968
5036300270,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1968,1,4,68.5,25326,85,552401.1875,MAGNOLIA CREST APT,25326,20714,1,GOOD,WOOD FRAME,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1968
5036300290,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1967,1,4,65.19999695,37086,86,770345.625,MAGNOLIAN APTS,37086,29695,1,GOOD,WOOD FRAME,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1967
5036300350,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1969,1,4,90.59999847,56104,45,1618779.125,former HILLCREST APTS,56104,45078,1,GOOD,WOOD FRAME,2001,Yes,ELECTRIC WALL,3,100,APARTMENT (300),Very Irreg,No,4,1969
5036300461,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1968,1,4,86.30000305,23705,53,1161312.5,CASA LADARO APTS BLDG #1,23705,18824,1,GOOD,WOOD FRAME,1996,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1968
5036300600,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1970,1,5,82.09999847,28185,73,736838,OVERLOOK AT MAGNOLIA (BLDGS 5 & 6),78269,54712,1,GOOD,WOOD FRAME,2001,Yes,ELECTRIC WALL,2,100,APARTMENT (300),Very Irreg,No,5,1970
5036300605,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1970,1,5,66.40000153,39900,80,843622.875,Overlook at Magnolia (Bldgs 3 & 4),74628,54484,1,GOOD,WOOD FRAME,1996,Yes,ELECTRIC WALL,2,100,APARTMENT (300),Very Irreg,No,5,1970
5036300620,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1968,1,5,96.19999695,40560,48,1242478.75,Overlook at Magnolia (Bldg #1),40560,33540,1,GOOD,WOOD FRAME,2001,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,5,1968
5036300640,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1968,1,5,83.5,44687,65,1188994.625,Overlook at Magnolia (Bldg #2),44687,36432,1,GOOD,WOOD FRAME,2001,No,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,5,1968
5036300675,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1973,1,5,82,32441,56,847298.8125,Overlook at Magnolia (Bldg #7),32441,23999,1,GOOD,WOOD FRAME,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,5,1973
5036300680,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1973,1,5,72.5,33466,79,772379.3125,Overlook at Magnolia (Bldg #8),33466,29040,1,GOOD,WOOD FRAME,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,5,1973
5036300690,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1973,1,5,72.09999847,36178,76,830286.5,Overlook at Magnolia (Bldg # 9),36178,27831,1,GOOD,WOOD FRAME,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,5,1973
5036300750,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1974,1,4,71.90000153,29588,84,677476.6875,Overlook at Magnolia (Bldg #10),29588,23866,1,GOOD,WOOD FRAME,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1974
5036300930,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1974,1,4,68.69999695,34602,85,756908.8125,Overlook at Magnolia (Bldg #11),34602,25029,1,GOOD,WOOD FRAME,2004,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Very Irreg,No,4,1974
5037800000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1968,1,4,34.09999847,32452,100,352136,,,,,,,,,,,,,,,,
6413600295,NonResidential,Worship Facility,Worship Facility,1961,1,2,39.90000153,76475,,1765813.625,GYM/CLASSROOM,31033,31033,1,AVERAGE,MASONRY,1999,,WARMED AND COOLED AIR,1,100,CHURCH WITH SUNDAY SCHOOL (308),Rect or Slight Irreg,Yes,2,1989
6413600296,NonResidential,K-12 School,K-12 School,1988,1,2,78.40000153,32961,86,1573155,Northend Jewish School,32961,32961,1,AVERAGE,WOOD FRAME,1990,,COMPLETE HVAC,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,,2,1988
6414100161,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1986,1,3,86,28470,71,688375.1875,ROOSEVELT PLACE,28470,21372,1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1986
6420800000,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,2006,1,5,90.40000153,31299,34,1022114.5,Office Condo-Unit 101/102,2473,2473,1,GOOD,REINFORCED CONCRETE,2007,,WARMED AND COOLED AIR,1,100,OPEN OFFICE (820),Rect or Slight Irreg,,1,2007
6430500081,Nonresidential COS,Other,Library,2004,1,1,197.8999939,27376,,1082920.125,LIBRARY,28645,28645,1,GOOD,REINFORCED CONCRETE,2010,Yes,FORCED AIR UNIT,1,100,"LIBRARY, PUBLIC (337)",Rect or Slight Irreg,Yes,1,2004
5039100000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1969,0,4,65.40000153,24444,93,509171.4063,,,,,,,,,,,,,,,,
5041800000,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1978,1,4,83.80000305,27997,21,747384.5,,,,,,,,,,,,,,,,
5693501200,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1969,1,3,79.30000305,25268,79,559234.6875,APTS,25268,17959,1,AVERAGE/GOOD,WOOD FRAME,2001,Yes,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1969
5694000240,Multifamily LR (1-4),Mixed Use Property,Multifamily Housing,1990,1,4,116.0999985,45111,,930439.375,APT/COML/PKG,45111,24838,1,GOOD,WOOD FRAME,2005,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1990
5694500625,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1997,1,4,87.59999847,63317,75,1326772.125,WALLINGFORD MIRABELLA,66065,40800,1,AVERAGE/GOOD,WOOD FRAME,2010,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1997
5694500680,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1995,1,4,93.5,66300,80,1348497.125,MILAN APARTMENTS,68792,44996,1,GOOD,WOOD FRAME,2008,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1995
6431500260,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,2002,1,4,84.69999695,183524,,3085505,Guinevere,183524,94262,1,AVERAGE/GOOD,WOOD FRAME,2011,Yes,ELECTRIC WALL,1,100,MIXED RETAIL W/RES. UNITS (459),Long Rect or Irreg,Yes,4,2002
6600000120,Campus,K-12 School,K-12 School,1950,1,1,56.20000076,109794,87,3296526.25,Lower School & Underground Parking,86404,86404,1,AVERAGE,MASONRY,2006,,COMPLETE HVAC,2,100,ELEMENTARY SCHOOL (ENTIRE) (365),Very Irreg,Yes,3,2006
5707500105,Multifamily MR (5-9),Mid-Rise Multifamily,Multifamily Housing,1989,1,5,81.19999695,38560,72,821860.5,MADISON PLACE,38560,27004,1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC,1,100,APARTMENT (300),Very Irreg,Yes,5,1989
5707500120,NonResidential,Other,Other - Lodging/Residential,1911,1,3,75.09999847,25200,,1242666.25,Serve Seattle - Union Gospel Mission,25200,25200,1,AVERAGE,MASONRY,1990,,HOT WATER,1,100,GROUP CARE HOME (424),Rect or Slight Irreg,No,3,1911
5724500615,NonResidential,Supermarket / Grocery Store,Supermarket/Grocery Store,1996,1,1,521,44755,56,11521140,QFC SUPERMARKET,44755,44755,1,AVERAGE,MASONRY,2000,,WARMED AND COOLED AIR,1,100,SUPERMARKET (446),Rect or Slight Irreg,Yes,1,1996
6003000020,NonResidential,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1907,1,2,22.700000760000002,22320,,209644.9063,AUTO SHOP,22320,22320,1,LOW COST,MASONRY,1930,,SPACE HEATERS,1,100,"GARAGE, SERVICE REPAIR (528)",Rect or Slight Irreg,No,2,1907
6003000035,NonResidential,Mixed Use Property,Office,1912,1,3,117.0999985,24000,,932083.5,RETAIL/LOFT OFFICE BUILDING,23154,23154,1,AVERAGE,MASONRY,1980,Yes,ELECTRIC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,3,1912
6003000070,NonResidential,Small- and Mid-Sized Office,Office,1920,1,3,151,23422,65,2701872,Restaurant & Offices,23422,22272,1,AVERAGE,REINFORCED CONCRETE,1995,,COMPLETE HVAC,1,100,MIXED USE OFFICE (840),Rect or Slight Irreg,No,3,1920
7234600405,NonResidential,Other,Urgent Care/Clinic/Other Outpatient,1975,5,2,266.1000061,38879,,3371659.75,SOUND MENTAL HEALTH,38879,38879,1,AVERAGE/GOOD,WOOD FRAME,1990,,FORCED AIR UNIT,1,100,GROUP CARE HOME (424),Very Irreg,,2,1975
7234600475,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1926,1,3,49.90000153,40112,97,1361864.625,MARQUIS APT,40112,30084,1,AVERAGE/GOOD,WOOD FRAME,1999,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,Yes,3,1926
7234600490,Multifamily LR (1-4),Low-Rise Multifamily,Multifamily Housing,1924,1,3,78.5,25808,80,918943.875,CASCADIA APARTMENTS,25484,19032,1,AVERAGE/GOOD,MASONRY,1991,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,No,3,1924
7234600515,NonResidential,Mixed Use Property,Multifamily Housing,1998,1,5,215.8999939,53034,93,3392129,Retail & Apartments,52467,33348,1,AVERAGE/GOOD,WOOD FRAME,2005,,PACKAGE UNIT,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,No,5,1998
