parcelId,BuildinDescription,ENERGYSTARScore,SiteEnergyUse,SourceEUI,PropertyGFATotal,BuildinQuality,ConstructioClass,EffYear,YearBuilt,Elevators,HeatinSystem,NumbeOBuildingAggregated,PredominanUse,Shape,Sprinklers,NumberofFloors,PredominantUseCode,HeatinSystemCode,SiteEnergyUseLog
7666205990,OFFICE/WHSE BLDG,60,1486681.75,85.30000305,29394,AVERAGE,MASONRY,21,26,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,406,SPACE HEATERS,14.21205718101658
7666206040,RETAIL,16,903541.875,138.6999969,20460,AVERAGE,MASONRY,49,92,Yes,SPACE HEATERS,1,RETAIL STORE (353),Rect or Slight Irreg,Yes,1,353,SPACE HEATERS,13.714077735477762
7666206065,MINI WHSE - 289 units,,209698.7031,25.5,25821,AVERAGE,WOOD FRAME,18,93,,SPACE HEATERS,1,"MINI WAREHOUSE, HI-RISE (525)",Rect or Slight Irreg,Yes,2,525,SPACE HEATERS,12.25342703232153
7666206090,WAREHOUSE,57,499828.5938,49.90000153,21600,AVERAGE,MASONRY,58,91,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,406,SPACE HEATERS,13.122020506230726
7666206115,WAREHOUSE-mix use,,2244317,49.29999924,125519,AVERAGE,MASONRY,40,77,,SPACE HEATERS,2,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,2,407,SPACE HEATERS,14.623911801244827
7666206133,DISTRIBUTION WAREHOUSE,45,1074350.375,154.3000031,21870,LOW/AVERAGE,MASONRY,58,63,,HOT WATER,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,2,407,HOT WATER,13.887226734554075
7666206220,OFFICE BLDG - OLD OLYMPIC COLD STORAGE,80,4374646,131,129000,AVERAGE/GOOD,MASONRY,23,118,Yes,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,344,COMPLETE HVAC,15.2913361602144
7666206275,WHSE,,229856.4063,26.700000760000002,27000,LOW COST,WOOD FRAME,52,102,Yes,SPACE HEATERS,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,494,SPACE HEATERS,12.345210072501395
7666206285,WAREHOUSE,69,861972.875,28.299999239999998,78814,AVERAGE,MASONRY,59,64,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,13.666979081633317
7666206440,OFFICE/RESTAURANT,30,4353025,228.3000031,62370,AVERAGE/GOOD,MASONRY,8,111,Yes,COMPLETE HVAC,1,OPEN OFFICE (820),Rect or Slight Irreg,Yes,6,820,COMPLETE HVAC,15.286381563683575
7666206455,WAREHOUSE,,817255.875,38.29999924,40800,LOW COST,MASONRY,59,90,,FORCED AIR UNIT,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,406,FORCED AIR UNIT,13.613707513303353
7666206640,OFFICE - WAREHOUSE,,1776411.75,73.09999847,58970,AVERAGE,MASONRY,78,114,,HOT WATER,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,344,HOT WATER,14.390106016879447
7666206700,WAREHOUSE,,950695.625,43.09999847,44775,AVERAGE,MASONRY,83,109,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,4,406,SPACE HEATERS,13.764949232464229
7666206720,SILVER CLOUD INN,64,12726789,183,168449,AVERAGE/GOOD,REINFORCED CONCRETE,13,13,Yes,WARMED AND COOLED AIR,1,"HOTEL, FULL SERVICE (841)",Very Irreg,Yes,9,841,WARMED AND COOLED AIR,16.35921969991006
7666206851,Ofc Bldg,31,5608600.5,244.5,66842,EXCELLENT,MASONRY,28,114,Yes,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,344,COMPLETE HVAC,15.539811781136608
7666206871,OFFICE BUILDING,81,2891605,138.6000061,75288,GOOD,MASONRY,32,109,Yes,PACKAGE UNIT,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,344,PACKAGE UNIT,14.877322269253277
7666206955,WAREHOUSE,,1594422.5,54.29999924,58492,AVERAGE,REINFORCED CONCRETE,63,79,Yes,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,2,407,SPACE HEATERS,14.28202215967277
7666206966,WAREHOUSE,53,5968153.5,197.3999939,64512,AVERAGE,MASONRY,48,104,Yes,HOT WATER,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,2,494,HOT WATER,15.601948141044351
7666206990,CARPET EXCHANGE (WAREHOUSE),,2502081,103.4000015,41276,AVERAGE,MASONRY,43,80,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,406,SPACE HEATERS,14.732633343585682
7666207070,WAREHOUSE,,1232822.875,131,24430,LOW/AVERAGE,MASONRY,58,81,,HOT WATER,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,2,406,HOT WATER,14.024817118137115
7666207085,WAREHOUSE,,16808.90039,2.0999999049999998,27690,AVERAGE,WOOD FRAME,69,108,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,3,406,SPACE HEATERS,9.729663810223807
7666207095,OFFICE,3,7070998.5,439,66138,AVERAGE/GOOD,MASONRY,13,97,Yes,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,344,COMPLETE HVAC,15.771512258452287
7666207100,WAREHOUSE,90,928584.875,122.8000031,22580,AVERAGE,MASONRY,43,91,,SPACE HEATERS,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,494,SPACE HEATERS,13.741417066474938
7666207160,WAREHOUSE,96,1441445.625,106.5999985,49052,AVERAGE,REINFORCED CONCRETE,39,108,,SPACE HEATERS,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,3,494,SPACE HEATERS,14.181157074225306
7666207175,WAREHOUSE,26,3929371,63.29999924,144050,AVERAGE,REINFORCED CONCRETE,49,92,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,7,406,SPACE HEATERS,15.183989920145349
7666207190,WAREHOUSE,100,204499.0938,22,20970,LOW/AVERAGE,WOOD FRAME,38,108,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,406,SPACE HEATERS,12.228318823159332
7666207195,WAREHOUSE,16,5049446.5,253.5,60592,AVERAGE,REINFORCED CONCRETE,38,88,Yes,COMPLETE HVAC,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,3,406,COMPLETE HVAC,15.434789191284194
7666207295,WAREHOUSE DISCOUNT STORE,57,7221482.5,189.5,107930,AVERAGE,MASONRY,25,25,,FORCED AIR UNIT,1,WAREHOUSE DISCOUNT STORE (458),Rect or Slight Irreg,Yes,1,458,FORCED AIR UNIT,15.792570822201167
7666207340,SODO COMMERCE BUILDING,,1528295.75,84.90000153,39036,AVERAGE,WOOD FRAME,18,81,Yes,COMPLETE HVAC,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,2,494,COMPLETE HVAC,14.23966378364443
7666207420,MIXED USE OFFICE,96,771512.6875,58.70000076,26310,LOW COST,WOOD FRAME,48,95,,WARMED AND COOLED AIR,1,MIXED USE OFFICE (840),Rect or Slight Irreg,Yes,1,840,WARMED AND COOLED AIR,13.556108395886683
7666207515,WHSE,40,1302192.875,117.1999969,21900,AVERAGE,MASONRY,39,64,,NO HEAT,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,2,407,NO HEAT,14.079560228260178
7666207536,WHSE W-4,43,15091579,77.40000153,411584,AVERAGE,MASONRY,28,32,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,16.529647464103434
7666207605,WHSE,1,1386445.375,130.1000061,33462,AVERAGE,MASONRY,54,54,,NO HEAT,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,NO HEAT,14.142253745497703
7666207610,WHSE,,1331469.75,88.19999695,35310,AVERAGE,MASONRY,48,66,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,14.101793965239784
7666207611,WHSE & RETAIL,,605971.1875,27.10000038,65288,LOW COST,WOOD FRAME,58,101,,NO HEAT,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,406,NO HEAT,13.314587718541596
7666702210,MARINE HARDWARE WAREHOUSE,,269016.6875,41,20200,LOW/AVERAGE,STRUCTURAL STEEL,63,118,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,407,SPACE HEATERS,12.50252869197585
7666703020,WAREHOUSE (ABONDONED BLDG),34,2411402.25,95.09999847,79600,LOW COST,MASONRY,102,102,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Very Irreg,No,4,406,SPACE HEATERS,14.69571898273284
7666703530,PLUMBING WAREHOUSE AND OFFICES,28,2581741.75,96.09999847,72719,AVERAGE,STRUCTURAL STEEL,33,65,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Very Irreg,No,1,406,SPACE HEATERS,14.763974826021622
7666703680,BUS SERVICE GARAGE & OFFICE,,1509292,93.69999695,40189,AVERAGE,PREFAB STEEL,13,21,,HOT WATER-RADIANT,1,"GARAGE, SERVICE REPAIR (528)",Rect or Slight Irreg,Yes,1,528,HOT WATER-RADIANT,14.227151224663055
7669800045,OFFICE BLDG,91,2773647.5,105.3000031,76624,AVERAGE,REINFORCED CONCRETE,79,88,Yes,HOT WATER,1,OFFICE BUILDING (344),Rect or Slight Irreg,No,4,344,HOT WATER,14.835673798963445
7674800055,2ND USE,7,1642471.5,95.09999847,41308,AVERAGE,MASONRY,58,66,,SPACE HEATERS,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,494,SPACE HEATERS,14.311712677592189
7701400030,ANDERSON APTS,52,1464009.25,106.8000031,21708,AVERAGE,WOOD FRAME,30,62,No,HOT WATER,1,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,352,HOT WATER,14.196689291789445
7733600055,Office Building w/ Basement Parking Gar.,2,8570571,472.1000061,91706,AVERAGE/GOOD,REINFORCED CONCRETE,17,17,Yes,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,344,COMPLETE HVAC,15.963844916125726
7821200160,RETAIL & OFFICES,85,1639136.25,142.1000061,31774,AVERAGE,WOOD FRAME,28,102,,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,344,COMPLETE HVAC,14.309679984228154
7821200255,45th & Stone Mixed Use,79,2917787.5,95.5,106218,AVERAGE/GOOD,WOOD FRAME,6,12,Yes,ELECTRIC,1,MIXED RETAIL W/RES. UNITS (459),Long Rect or Irreg,Yes,4,459,ELECTRIC,14.886336181561129
7836800005,MIXED USE APARTMENT BUILDING,,4354499,67.40000153,142586,GOOD,WOOD FRAME,6,9,Yes,ELECTRIC,1,APARTMENT (300),Very Irreg,Yes,7,300,ELECTRIC,15.286720121467415
7863500020,Biotech Research,6,19248732,473.6000061,129093,EXCELLENT,STRUCTURAL STEEL,9,10,Yes,COMPLETE HVAC,1,LABORATORIES (496),Rect or Slight Irreg,Yes,5,496,COMPLETE HVAC,16.772955746398665
7863500075,PETE GROSS HOUSE APTS,,1712279.875,107.3000031,92841,AVERAGE,WOOD FRAME,9,19,Yes,ELECTRIC,1,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,Yes,6,352,ELECTRIC,14.35333630071054
7872500005,MEDICAL CLINIC,5,1961581.5,306.2999878,40304,AVERAGE,WOOD FRAME,27,34,,PACKAGE UNIT,1,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,3,341,PACKAGE UNIT,14.489261593602885
7879400030,Apartment,80,8819864,98.40000153,193946,AVERAGE/GOOD,WOOD FRAME,11,14,Yes,ELECTRIC,1,APARTMENT (300),Very Irreg,Yes,7,300,ELECTRIC,15.992517008362958
7881500200,OFC BLDG,41,8381834.5,221,138106,AVERAGE,REINFORCED CONCRETE,22,27,,WARMED AND COOLED AIR,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,344,WARMED AND COOLED AIR,15.94157736258122
7883600005,WHSE/MANUF,50,1280263.75,84.5,29619,AVERAGE,MASONRY,28,28,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,14.062576669356948
7883608717,SKILLED NURSING HOME,,5804784.5,221.1999969,54170,AVERAGE/GOOD,WOOD FRAME,18,24,Yes,COMPLETE HVAC,1,CONVALESCENT HOSPITAL (313),Rect or Slight Irreg,Yes,2,313,COMPLETE HVAC,15.574193049255365
7886100060,WHSE,,3626431.5,81.59999847,100386,AVERAGE,MASONRY,29,55,,SPACE HEATERS,2,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,15.103759664871514
7886100185,WAREHOUSE,10,735907.8125,72.30000305,24354,AVERAGE,MASONRY,49,52,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,407,SPACE HEATERS,13.508860135110547
7886100365,WAREHOUSE/OFFICE,58,847419.375,66.5,33600,AVERAGE,MASONRY,59,59,,FORCED AIR UNIT,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,FORCED AIR UNIT,13.649950980967974
7886100450,OFFICE & WHSE,,1694930.375,169.8000031,20819,AVERAGE,MASONRY,43,44,,NO HEAT,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,406,NO HEAT,14.343152221256853
7886100475,PLEXIGLAS WHSE - FLEET EQUIP,,1429855.75,134.3000031,23296,AVERAGE,MASONRY,49,51,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,14.173084123022079
7886100495,GEN TIRE MISC & WHSE SALE,66,2409429,93.30000305,56572,AVERAGE,MASONRY,38,45,,FORCED AIR UNIT,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,FORCED AIR UNIT,14.694900347934038
7886100730,WESTERN PETERBUILT,,1758134.625,124,35222,AVERAGE,MASONRY,48,64,,FORCED AIR UNIT,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,406,FORCED AIR UNIT,14.37976393279357
7886101280,WAREHOUSE,100,1610794.75,114.8000031,25520,AVERAGE,MASONRY,58,61,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,407,SPACE HEATERS,14.292238248704063
7899800640,MONTRIDGE ARMS,76,819803.6875,83.19999695,35448,GOOD,WOOD FRAME,17,50,No,ELECTRIC WALL,1,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,No,3,352,ELECTRIC WALL,13.616820185090562
7904700145,THE DEERING APARTMENTS,91,501897.6875,79,23596,AVERAGE,WOOD FRAME,26,49,Yes,ELECTRIC WALL,1,APARTMENT (300),Rect or Slight Irreg,No,4,300,ELECTRIC WALL,13.126151568140878
7905200005,WESTSIDE PRESBYTERIAN CHURCH,75,1228113.5,63.20000076,35864,AVERAGE,WOOD FRAME,33,70,Yes,HOT WATER,1,CHURCH (309),Rect or Slight Irreg,Yes,2,309,HOT WATER,14.020989810128237
7905200015,Mixed Use Apartments,54,901015.1875,91.90000153,42048,AVERAGE,WOOD FRAME,12,22,Yes,ELECTRIC WALL,1,APARTMENT (300),Rect or Slight Irreg,Yes,4,300,ELECTRIC WALL,13.71127739271922
7925100200,CHURCH,69,822636.625,53.90000153,20484,GOOD,MASONRY,38,64,,FORCED AIR UNIT,1,CHURCH (309),Rect or Slight Irreg,No,1,309,FORCED AIR UNIT,13.620269857249514
7933000005,Medical OFFICE BLDG,4,1849331.25,267.1000061,45264,GOOD,REINFORCED CONCRETE,13,34,,HEAT PUMP,1,MEDICAL OFFICE (341),Rect or Slight Irreg,No,4,341,HEAT PUMP,14.430334645216032
7942600330,JAMES TOWER (1910 BUILDING),57,25471308,246.1999969,320946,GOOD,REINFORCED CONCRETE,13,108,Yes,COMPLETE HVAC,1,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,6,341,COMPLETE HVAC,17.05306320017179
7942600675,SKILLED NURSING FACILITY,,4262316.5,232.8000031,45082,GOOD,MASONRY,38,45,Yes,ELECTRIC WALL,1,CONVALESCENT HOSPITAL (313),Rect or Slight Irreg,No,4,313,ELECTRIC WALL,15.265323349793865
7942600940,OFFICE BUILDING,84,2602213.75,142.3000031,72613,AVERAGE,REINFORCED CONCRETE,28,34,Yes,WARMED AND COOLED AIR,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,344,WARMED AND COOLED AIR,14.771873083028021
7942601445,LONDON APARTMENTS,39,1433504.375,97.40000153,20931,AVERAGE,WOOD FRAME,28,56,No,HOT WATER,1,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,352,HOT WATER,14.175632616271605
7948300165,Mixed use 6 story with bsmt parking,98,1338373.5,65,57495,AVERAGE,WOOD FRAME,6,6,Yes,COMPLETE HVAC,1,MIXED RETAIL W/RES. UNITS (459),Very Irreg,Yes,6,459,COMPLETE HVAC,14.106965628697825
7950301480,Discount Store,97,1519952.125,81.90000153,36071,AVERAGE,MASONRY,58,50,,HEAT PUMP,1,MIXED USE RETAIL (830),Rect or Slight Irreg,Yes,1,830,HEAT PUMP,14.234189395615902
7950303700,MEDICAL OFFICE,36,2108861.75,240.8999939,38352,GOOD,WOOD FRAME,23,28,,HEAT PUMP,1,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,2,341,HEAT PUMP,14.56165890491776
7950303715,APARTMENTS,,588969.8125,86.80000305,21300,AVERAGE,WOOD FRAME,26,52,No,ELECTRIC WALL,1,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,352,ELECTRIC WALL,13.286130209198047
7953000000,Stadium Place,89,23853556,114.3000031,619416,AVERAGE,STRUCTURAL STEEL,4,4,Yes,ELECTRIC,2,MIXED RETAIL W/RES. UNITS (459),Very Irreg,Yes,26,459,ELECTRIC,16.987443862717036
7974200020,SAFEWAY STORE,42,8839812,587.5,32822,AVERAGE,MASONRY,18,53,,WARMED AND COOLED AIR,1,SUPERMARKET (446),Rect or Slight Irreg,No,1,446,WARMED AND COOLED AIR,15.994776167419355
7974200025,TERRACE VIEW BLDG #8,61,677642.125,105.5999985,20144,AVERAGE,WOOD FRAME,28,57,No,ELECTRIC,1,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,352,ELECTRIC,13.426374588333326
7974200451,CHURCH,65,809291.8125,61.59999847,20385,AVERAGE,WOOD FRAME,38,68,,FORCED AIR UNIT,1,CHURCH (309),Rect or Slight Irreg,No,2,309,FORCED AIR UNIT,13.603914838665041
7974200700,CHURCH,53,216115,27.89999962,24295,GOOD,MASONRY,53,72,,FORCED AIR UNIT,1,CHURCH (309),Rect or Slight Irreg,No,1,309,FORCED AIR UNIT,12.28356595239517
7974700160,medical offices,83,620994.3125,96,20317,AVERAGE,MASONRY,18,51,Yes,COMPLETE HVAC,1,MEDICAL OFFICE (341),Rect or Slight Irreg,,2,341,COMPLETE HVAC,13.339077202258538
7974700250,Group Residence,64,587775.5,77.40000153,20979,GOOD,WOOD FRAME,24,34,No,HEAT PUMP,1,GROUP CARE HOME (424),Very Irreg,Yes,2,424,HEAT PUMP,13.284100351254459
7985400085,WILLOWCREST APTS,63,1888344.25,98.90000153,58523,AVERAGE,WOOD FRAME,17,30,No,ELECTRIC WALL,9,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,352,ELECTRIC WALL,14.451210944871516
7985400265,BLDG #A - ERLICK PERZ BLDG.,89,3133849.5,137.8999939,43615,LOW COST,MASONRY,48,48,No,ELECTRIC WALL,1,GROUP CARE HOME (424),Rect or Slight Irreg,No,1,424,ELECTRIC WALL,14.957772679047514
7985400295,Warehouse Discount Store (Home Depot),79,5417598,131.5,94713,AVERAGE,MASONRY,13,13,,SPACE HEATERS,1,WAREHOUSE DISCOUNT STORE (458),Approx Square,Yes,1,458,SPACE HEATERS,15.505163101753727
7987400060,Multi-Use Light Industrial Bldg.,,1011965.375,109.9000015,35176,GOOD,WOOD FRAME,14,14,Yes,FORCED AIR UNIT,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,5,494,FORCED AIR UNIT,13.827404913817343
8024202285,School,87,1564891.75,80.30000305,36701,AVERAGE,MASONRY,48,59,,HOT WATER,1,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,1,365,HOT WATER,14.263327210235008
8029850000,Apartments with retail,93,5965171,90.30000305,198233,AVERAGE,WOOD FRAME,7,6,Yes,COMPLETE HVAC,1,APARTMENT (300),Long Rect or Irreg,Yes,6,300,COMPLETE HVAC,15.60144828032874
8033700215,Apartments,99,3761647,80,131034,AVERAGE/GOOD,WOOD FRAME,3,3,Yes,ELECTRIC,1,APARTMENT (300),Rect or Slight Irreg,Yes,4,300,ELECTRIC,15.140367451372997
8033700250,PUBLIC STORAGE 553 Spaces,91,549181.375,21.700000760000002,75397,AVERAGE/GOOD,MASONRY,22,27,Yes,HEAT PUMP,1,"MINI WAREHOUSE, HI-RISE (525)",Rect or Slight Irreg,Yes,3,525,HEAT PUMP,13.216184039336584
8043800000,Rental Condo,63,1418915.875,95.69999695,54871,AVERAGE,WOOD FRAME,12,31,Yes,ELECTRIC,1,APARTMENT (300),Very Irreg,Yes,4,300,ELECTRIC,14.165403669677232
8061000025,SEATTLE CURTAIN CO TOM BOY MAR,18,743528.125,52.5,20000,LOW COST,MASONRY,48,92,,HOT WATER,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,494,HOT WATER,13.519161872008183
8061000045,EXEMPT-COUNTY WAREHOUSE & VAULT,,2070005.625,81.80000305,42000,AVERAGE,REINFORCED CONCRETE,38,64,,SPACE HEATERS,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,406,SPACE HEATERS,14.543061882629164
8080400165,LAURELTON APTS,52,746858.1875,104,22553,AVERAGE,REINFORCED CONCRETE,37,90,Yes,HOT WATER,1,APARTMENT (300),Very Irreg,Yes,4,300,HOT WATER,13.523630603388398
8080400185,HILLCREST APTS,89,1104367.625,59.20000076,27504,AVERAGE/GOOD,WOOD FRAME,25,109,No,HOT WATER,1,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,352,HOT WATER,13.914783444048513
8080900110,ROXBOROUGH APTS,62,710825.1875,95.5,24084,AVERAGE,WOOD FRAME,23,98,Yes,HOT WATER,1,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,352,HOT WATER,13.474181810059687
8080930000,SUMMIT AT MADISON PARK CONDOMINIUM,99,8555790,54,439604,GOOD,REINFORCED CONCRETE,4,14,Yes,FORCED AIR UNIT,1,APARTMENT (300),Very Irreg,Yes,6,300,FORCED AIR UNIT,15.962118804703698
8113100970,32 UNIT APT,63,899817.125,103.4000015,27320,AVERAGE,WOOD FRAME,26,49,No,ELECTRIC WALL,1,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,352,ELECTRIC WALL,13.709946827215216
8123100005,SCHOOL,95,1274049.75,62,29874,AVERAGE,REINFORCED CONCRETE,38,56,,HOT WATER,1,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,3,365,HOT WATER,14.057711164587284
8127700470,MAGNOLIA COURT APTS,96,410433.0938,57.90000153,22252,AVERAGE,WOOD FRAME,30,70,No,ELECTRIC,1,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,Yes,2,352,ELECTRIC,12.924968207501864
8127700530,CHURCH & CLASS RMS,35,992794.6875,59,20140,AVERAGE/GOOD,MASONRY,32,53,,HOT WATER,1,CHURCH (309),Rect or Slight Irreg,No,1,309,HOT WATER,13.80827916183082
8129700840,SUNRAY APTS,,421389.4063,64.5,23420,AVERAGE,WOOD FRAME,26,52,Yes,ELECTRIC WALL,1,APARTMENT (300),Rect or Slight Irreg,No,4,300,ELECTRIC WALL,12.95131264073865
8159100110,INDUSTRIAL BLDG,,4653535,420.7000122,36140,AVERAGE,REINFORCED CONCRETE,53,56,,ELECTRIC WALL,1,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,3,494,ELECTRIC WALL,15.353137703800204
8170100120,Ding How Shopping Center,,8163413,495,47963,AVERAGE,WOOD FRAME,21,27,Yes,COMPLETE HVAC,1,MIXED USE RETAIL (830),Very Irreg,Yes,2,830,COMPLETE HVAC,15.915172899297962
8170100295,WAREHOUSE,65,415364.5938,34.29999924,23903,AVERAGE,REINFORCED CONCRETE,58,88,,HOT WATER,1,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,406,HOT WATER,12.936911952800193
8170100350,FOOD PROCESSING,92,313528.0938,38.09999847,25840,AVERAGE,MASONRY,58,62,,SPACE HEATERS,1,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,2,407,SPACE HEATERS,12.6556442484372
8170100415,EXEMPT-HEALTH CLINIC,,1268459,54.90000153,45145,AVERAGE,MASONRY,28,30,Yes,HEAT PUMP,1,MEDICAL OFFICE (341),Rect or Slight Irreg,No,1,341,HEAT PUMP,14.053313335859386
8170100455,The Weller Bldg. - Office Building,89,1981115.25,134.6000061,70332,AVERAGE,MASONRY,17,17,Yes,COMPLETE HVAC,1,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,344,COMPLETE HVAC,14.499170501676469
8562990000,Tamarack Place,,3890340,118,88449,AVERAGE,WOOD FRAME,7,8,Yes,ELECTRIC,1,MIXED RETAIL W/RES. UNITS (459),Very Irreg,Yes,4,459,ELECTRIC,15.17400711537413
8565100000,CONDO IN USE AS APT,61,4027134.75,81.30000305,135955,AVERAGE,WOOD FRAME,22,40,Yes,ELECTRIC,1,APARTMENT (300),Long Rect or Irreg,,3,300,ELECTRIC,15.208565700907734
8590400395,7TH & MADISON OFFICE BLDG,58,14751117,223.8000031,302902,GOOD,REINFORCED CONCRETE,8,10,Yes,COMPLETE HVAC,1,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,9,341,COMPLETE HVAC,16.50682936669638
8590400400,APARTMENT BUILDING,,2823792.25,95.90000153,97490,GOOD,WOOD FRAME,6,10,Yes,ELECTRIC WALL,1,APARTMENT (300),Very Irreg,Yes,7,300,ELECTRIC WALL,14.853591309025147
8590400465,ZINDORF APTS,81,1162120.375,114.5999985,30985,AVERAGE,WOOD FRAME,23,107,No,ELECTRIC WALL,1,APARTMENT (300),Rect or Slight Irreg,No,5,300,ELECTRIC WALL,13.965756803971816
8590400485,SEVENTH & JAMES,60,3432655,117.8000031,109874,AVERAGE,WOOD FRAME,13,27,Yes,ELECTRIC WALL,1,APARTMENT (300),Rect or Slight Irreg,Yes,4,300,ELECTRIC WALL,15.04884457219614
8590400750,JEFFERSON TERRACE,81,10769230,100.4000015,212938,GOOD,REINFORCED CONCRETE,22,51,Yes,HOT WATER,1,APARTMENT (300),Rect or Slight Irreg,No,17,300,HOT WATER,16.192203551683466
