parcelId,Building Description,Building Gross Sq Ft,Building Net Sq Ft,Building Number,Building Quality,Construction Class,Eff. Year,Elevators,Heating System,Number Of Buildings Aggregated,Percentage Complete,Predominant Use,Shape,Sprinklers,Stories,Year Built
7666206966,WAREHOUSE,"64,512","62,352",1,AVERAGE,MASONRY,1970,Yes,HOT WATER,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,2,1914
7666206990,CARPET EXCHANGE (WAREHOUSE),"41,276","41,276",1,AVERAGE,MASONRY,1975,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,1938
7666207045,MIXED USE OFC / MFG / SALES & SERVICE,"285,007","114,943",1,AVERAGE/GOOD,REINFORCED CONCRETE,2009,Yes,HOT & CHILLED WATER,3,100,MIXED USE OFFICE (840),Rect or Slight Irreg,Yes,6,2009
7666207070,WAREHOUSE,"24,430","24,430",1,LOW/AVERAGE,MASONRY,1960,,HOT WATER,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,2,1937
7666207075,OFFICE BUILDING - BLDG A - PHASE 1 -N,"202,428","157,345",1,GOOD,REINFORCED CONCRETE,2012,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,2012
7666207085,WAREHOUSE,"27,690","27,690",1,AVERAGE,WOOD FRAME,1949,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,3,1910
7666207095,OFFICE,"66,138","52,280",1,AVERAGE/GOOD,MASONRY,2005,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,4,1921
7666207100,WAREHOUSE,"22,580","22,580",1,AVERAGE,MASONRY,1975,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1927
7666207160,WAREHOUSE,"49,052","29,394",1,AVERAGE,REINFORCED CONCRETE,1979,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,3,1910
7666207175,WAREHOUSE,"144,050","126,290",1,AVERAGE,REINFORCED CONCRETE,1969,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,7,1926
7666207185,WAREHOUSE/SHOP,"25,830","25,830",1,LOW COST,WOOD FRAME,1940,Yes,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,2,1900
7666207190,WAREHOUSE,"20,930","19,651",1,LOW/AVERAGE,WOOD FRAME,1980,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,1910
7666207195,WAREHOUSE,"61,802","60,581",1,AVERAGE,REINFORCED CONCRETE,1980,Yes,COMPLETE HVAC,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,3,1930
7666207220,RETAIL,"263,600","263,596",1,AVERAGE,REINFORCED CONCRETE,1971,Yes,HOT WATER,1,100,RETAIL STORE (353),Rect or Slight Irreg,Yes,6,1912
7666207295,WAREHOUSE DISCOUNT STORE,"107,930","107,930",1,AVERAGE,MASONRY,1993,,FORCED AIR UNIT,1,100,WAREHOUSE DISCOUNT STORE (458),Rect or Slight Irreg,Yes,1,1993
7666207340,SODO COMMERCE BUILDING,"41,975","34,600",1,AVERAGE,WOOD FRAME,2000,Yes,COMPLETE HVAC,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,2,1937
7666207420,MIXED USE OFFICE,"27,164","14,416",1,LOW COST,WOOD FRAME,1970,,WARMED AND COOLED AIR,1,100,MIXED USE OFFICE (840),Rect or Slight Irreg,Yes,1,1923
7666207461,OFFICE BUILDING,"4,400","4,400",1,LOW COST,WOOD FRAME,1955,,HOT WATER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,2,1951
7666207506,BUFFALO SANITARY WIPERS CO,"67,712","67,712",1,LOW COST,REINFORCED CONCRETE,1940,Yes,PACKAGE UNIT,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,1926
7666207515,WHSE,"21,900","21,900",1,AVERAGE,MASONRY,1979,,NO HEAT,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,2,1954
7666207536,WHSE W-4,"411,584","411,584",1,AVERAGE,MASONRY,1990,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1986
7666207585,WAREHOUSE,"16,300","16,300",1,AVERAGE,MASONRY,1970,,(unknown),1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,1952
7666207605,WHSE,"33,462","33,462",1,AVERAGE,MASONRY,1964,,NO HEAT,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1964
7666207610,WHSE,"34,950","34,950",1,AVERAGE,MASONRY,1970,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1952
7666207611,WHSE & RETAIL,"65,288","65,288",1,LOW COST,WOOD FRAME,1960,,NO HEAT,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,1917
7666207627,WAREHOUSE & OFC,"115,668","115,668",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,3,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,2,1952
7666701220,OFFICE-MFG BLDG A,"56,600","56,600",1,AVERAGE,MASONRY,1989,,HEAT PUMP,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,2,1989
7666701250,OFFICE-WAREHOUSE,"17,209","17,209",1,AVERAGE,MASONRY,2005,Yes,HEAT PUMP,1,100,WAREHOUSE OFFICE (810),Long Rect or Irreg,Yes,1,1998
7666702210,MARINE HARDWARE WAREHOUSE,"20,200","20,200",1,LOW/AVERAGE,STRUCTURAL STEEL,1955,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,1900
7666703020,WAREHOUSE (ABONDONED BLDG),"79,600","79,600",1,LOW COST,MASONRY,1916,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Very Irreg,No,4,1916
7666703530,PLUMBING WAREHOUSE AND OFFICES,"72,719","72,719",1,AVERAGE,STRUCTURAL STEEL,1985,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Very Irreg,No,1,1953
7666703680,BUS SERVICE GARAGE & OFFICE,"40,189","40,189",1,AVERAGE,PREFAB STEEL,2005,,HOT WATER-RADIANT,1,100,"GARAGE, SERVICE REPAIR (528)",Rect or Slight Irreg,Yes,1,1997
7666703920,WAREHOUSE AND SHOP,"28,209","25,561",1,AVERAGE,STRUCTURAL STEEL,2005,,"CONTROL ATMOS., COND. AIR",1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Long Rect or Irreg,Yes,2,1966
7666703967,TILT UP WAREHOUSE,"101,000","95,836",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1966
7666704005,OFFICE BLDG D,"21,924","21,924",1,AVERAGE,MASONRY,1993,,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,2,1988
7666705088,TILT UP OFFICE & WAREHOUSE,"157,515","157,515",1,AVERAGE,MASONRY,1980,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1965
7666706590,RESTAURANT,"20,398","20,398",1,GOOD/EXCELLENT,WOOD FRAME,1980,,COMPLETE HVAC,1,100,"RESTAURANT, TABLE SERVICE (350)",Rect or Slight Irreg,Yes,2,1902
7669800045,OFFICE BLDG,"76,624","76,624",1,AVERAGE,REINFORCED CONCRETE,1939,Yes,HOT WATER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,4,1930
7674800055,2ND USE,"41,308","41,308",1,AVERAGE,MASONRY,1960,,SPACE HEATERS,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,1952
7677290000,STORAGE UNITS,717,717,1,GOOD,WOOD FRAME,1970,Yes,(unknown),1,100,OFFICE BUILDING (344),Long Rect or Irreg,,3,1930
7690400000,SELANO CONDOMINIUM,"1,931","1,931",1,GOOD,REINFORCED CONCRETE,2001,Yes,FORCED AIR UNIT,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,1,2001
7695400000,SERANA - COMMERCIAL CONDO UNITS,"2,934","2,934",1,AVERAGE,WOOD FRAME,2006,Yes,WARMED AND COOLED AIR,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,Yes,1,1999
7697400000,1ST FL COMMERCIAL UNIT,"2,415","2,415",1,GOOD/EXCELLENT,WOOD FRAME,2003,Yes,COMPLETE HVAC,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,Yes,1,2003
7701400030,ANDERSON APTS,"22,869","21,709",1,AVERAGE,WOOD FRAME,1988,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,1957
7714600000,63 RES UNITS 1 MGRS UNIT+1OFFICE,310,310,1,GOOD,REINFORCED CONCRETE,1997,Yes,(unknown),1,100,MIXED USE-OFFICE CONDO (847),Rect or Slight Irreg,,12,1970
7733600055,Office Building w/ Basement Parking Gar.,"91,706","84,701",1,AVERAGE/GOOD,REINFORCED CONCRETE,2001,Yes,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,6,2001
7755380000,Shilshole View Condominium,"2,526","2,526",1,GOOD,REINFORCED CONCRETE,2002,Yes,FORCED AIR UNIT,1,100,"CONDO, OFFICE (845)",Rect or Slight Irreg,Yes,1,1999
7787750000,THE SIENA CONDOMINIUM,909,909,1,AVERAGE/GOOD,REINFORCED CONCRETE,2001,Yes,FORCED AIR UNIT,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,1,2001
7802000000,SITE 17 - SOUTH BLDG,"2,876","2,876",1,AVERAGE/GOOD,WOOD FRAME,1998,Yes,WARMED AND COOLED AIR,1,100,MIXED USE-RETAIL CONDO (848),Rect or Slight Irreg,Yes,1,1998
7804320000,12 RESIDENT UNITS & 1 COM'L UNIT,"4,850","4,850",1,AVERAGE,WOOD FRAME,2000,No,COMPLETE HVAC,1,100,RETAIL STORE (353),Rect or Slight Irreg,,4,1990
7804330000,13 RES AND 3 COML CONDO PROJECT,"4,677","4,677",1,AVERAGE/GOOD,WOOD FRAME,1999,Yes,(unknown),1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,,5,1999
7804380000,23 RES UNITS + 2 COML UNITS,"38,650","20,493",1,AVERAGE,WOOD FRAME,2000,Yes,ELECTRIC,1,100,MIXED USE-RETAIL CONDO (848),Rect or Slight Irreg,,3,1997
7804400110,PRIVATE SCHOOL (K - 8),"53,138","53,138",1,GOOD,WOOD FRAME,2010,Yes,FORCED AIR UNIT,1,100,HIGH SCHOOL (ENTIRE) (484),Very Irreg,Yes,3,1977
7821200160,RETAIL & OFFICES,"31,774","28,668",1,AVERAGE,WOOD FRAME,1990,,COMPLETE HVAC,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1916
7821200255,45th & Stone Mixed Use,"106,218","65,732",1,AVERAGE/GOOD,WOOD FRAME,2012,Yes,ELECTRIC,1,100,MIXED RETAIL W/RES. UNITS (459),Long Rect or Irreg,Yes,4,2006
7821200620,Retirement Facility,"217,146","217,146",1,AVERAGE/GOOD,MASONRY,1997,Yes,WARMED AND COOLED AIR,1,100,HOME FOR THE ELDERLY (330),Very Irreg,Yes,5,1997
7821200700,MAIN SCHOOL BUILDING,"194,679","194,679",1,AVERAGE,MASONRY,1920,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,4,1906
7836800005,MIXED USE APARTMENT BUILDING,"142,586","88,125",1,GOOD,WOOD FRAME,2012,Yes,ELECTRIC,1,100,APARTMENT (300),Very Irreg,Yes,7,2009
7857000410,SCHOOL,"32,884","32,884",1,GOOD,MASONRY,1970,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,2,1970
7857002030,COMMUNITY CENTER,"19,269","19,269",2,GOOD,MASONRY,2007,,HEAT PUMP,1,100,GOVERNMENT COMMUNITY SERVICE BUILDING (491),Rect or Slight Irreg,Yes,1,1977
7863500020,Biotech Research,"129,093","89,191",1,EXCELLENT,STRUCTURAL STEEL,2009,Yes,COMPLETE HVAC,1,100,LABORATORIES (496),Rect or Slight Irreg,Yes,5,2008
7863500075,PETE GROSS HOUSE APTS,"92,841","48,092",1,AVERAGE,WOOD FRAME,2009,Yes,ELECTRIC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,Yes,6,1999
7872500005,MEDICAL CLINIC,"40,304","18,050",1,AVERAGE,WOOD FRAME,1991,,PACKAGE UNIT,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,3,1984
7873000000,40 RES UNITS 5COM'L UNITS+29PKG,"9,632","9,632",1,GOOD,WOOD FRAME,1992,Yes,FORCED AIR UNIT,1,100,MIXED USE-OFFICE CONDO (847),Rect or Slight Irreg,,5,1981
7877100000,SOUTH ARCADE CONDO,"79,645","79,645",1,GOOD,REINFORCED CONCRETE,1985,Yes,ELECTRIC,1,100,"CONDO, RETAIL (846)",Rect or Slight Irreg,Yes,13,1985
7879400030,Apartment,"193,946","133,126",1,AVERAGE/GOOD,WOOD FRAME,2007,Yes,ELECTRIC,1,100,APARTMENT (300),Very Irreg,Yes,7,2004
7881500200,OFC BLDG,"138,106","116,251",1,AVERAGE,REINFORCED CONCRETE,1996,,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,1991
7883600005,WHSE/MANUF,"29,619","29,619",1,AVERAGE,MASONRY,1990,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1990
7883603155,FIELDHOUSE,"13,920","13,920",1,AVERAGE,MASONRY,1990,,FORCED AIR UNIT,1,100,GOVERNMENT BUILDING (327),Rect or Slight Irreg,No,2,1912
7883608601,FLIGHT TRAINING CENTER (BLDG 15-20),"114,061","83,702",1,AVERAGE,MASONRY,1980,Yes,HOT & CHILLED WATER,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,3,1980
7883608717,SKILLED NURSING HOME,"49,770","49,770",1,AVERAGE/GOOD,WOOD FRAME,2000,Yes,COMPLETE HVAC,1,100,CONVALESCENT HOSPITAL (313),Rect or Slight Irreg,Yes,2,1994
7885100255,CONCORD ELEM SCHOOL,"26,366","26,366",1,AVERAGE,MASONRY,1990,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,Yes,2,1909
7886100060,WHSE,"99,931","99,931",1,AVERAGE,MASONRY,1989,,SPACE HEATERS,2,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1963
7886100185,WAREHOUSE,"24,354","24,354",1,AVERAGE,MASONRY,1969,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,No,1,1966
7886100365,WAREHOUSE/OFFICE,"33,600","33,600",1,AVERAGE,MASONRY,1959,,FORCED AIR UNIT,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1959
7886100450,OFFICE & WHSE,"20,819","20,819",1,AVERAGE,MASONRY,1975,,NO HEAT,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,Yes,1,1974
7886100475,PLEXIGLAS WHSE - FLEET EQUIP,"23,296","23,296",1,AVERAGE,MASONRY,1969,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1967
7886100495,GEN TIRE MISC & WHSE SALE,"56,572","55,600",1,AVERAGE,MASONRY,1980,,FORCED AIR UNIT,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1973
7886100730,WESTERN PETERBUILT,"35,222","34,232",1,AVERAGE,MASONRY,1970,,FORCED AIR UNIT,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1954
7886101280,WAREHOUSE,"25,520","25,520",1,AVERAGE,MASONRY,1960,,SPACE HEATERS,1,100,"WAREHOUSE, DISTRIBUTION (407)",Rect or Slight Irreg,Yes,1,1957
7899800640,MONTRIDGE ARMS,"35,448","26,292",1,GOOD,WOOD FRAME,2001,No,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,No,3,1968
7904700100,INDUSTRIAL BLDG,"20,052","20,052",1,GOOD,MASONRY,1975,,STEAM,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,No,1,1920
7904700145,THE DEERING APARTMENTS,"23,596","19,953",1,AVERAGE,WOOD FRAME,1992,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,No,4,1969
7905200005,WESTSIDE PRESBYTERIAN CHURCH,"35,864","35,864",1,AVERAGE,WOOD FRAME,1985,Yes,HOT WATER,1,100,CHURCH (309),Rect or Slight Irreg,Yes,2,1948
7905200015,Mixed Use Apartments,"42,048","25,020",1,AVERAGE,WOOD FRAME,2006,Yes,ELECTRIC WALL,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,1996
7925100200,CHURCH,"20,484","20,484",1,GOOD,MASONRY,1980,,FORCED AIR UNIT,1,100,CHURCH (309),Rect or Slight Irreg,No,1,1954
7933000005,Medical OFFICE BLDG,"46,683","46,683",1,GOOD,REINFORCED CONCRETE,2005,,HEAT PUMP,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,No,4,1984
7942600330,JAMES TOWER (1910 BUILDING),"320,946","307,524",1,GOOD,REINFORCED CONCRETE,2005,Yes,COMPLETE HVAC,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,6,1910
7942600331,EAST TOWER,"129,838","129,838",3,GOOD,REINFORCED CONCRETE,1990,Yes,COMPLETE HVAC,1,100,HOSPITAL (331),Rect or Slight Irreg,Yes,5,1990
7942600570,Jefferson Medical Office Tower,"108,618","87,539",1,AVERAGE,REINFORCED CONCRETE,1990,Yes,HEAT PUMP,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,7,1987
7942600675,SKILLED NURSING FACILITY,"43,002","43,002",1,GOOD,MASONRY,1980,Yes,ELECTRIC WALL,1,100,CONVALESCENT HOSPITAL (313),Rect or Slight Irreg,No,4,1972
7942600940,OFFICE BUILDING,"72,613","47,048",1,AVERAGE,REINFORCED CONCRETE,1990,Yes,WARMED AND COOLED AIR,1,100,OFFICE BUILDING (344),Rect or Slight Irreg,Yes,5,1984
7942601445,LONDON APARTMENTS,"20,931","14,018",1,AVERAGE,WOOD FRAME,1990,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,1962
7948300005,MIXED USE APARTMENT,"154,178","99,525",1,AVERAGE/GOOD,REINFORCED CONCRETE,2013,Yes,ELECTRIC,1,100,APARTMENT (300),Long Rect or Irreg,Yes,5,2011
7948300165,Mixed use 6 story with bsmt parking,"57,495","38,120",1,AVERAGE,WOOD FRAME,2012,Yes,COMPLETE HVAC,1,100,MIXED RETAIL W/RES. UNITS (459),Very Irreg,Yes,6,2012
7950301480,Discount Store,"36,071","32,649",1,AVERAGE,MASONRY,1960,,HEAT PUMP,1,100,MIXED USE RETAIL (830),Rect or Slight Irreg,Yes,1,1968
7950302375,ELEMENTARY SCHOOL,"35,372","35,372",1,GOOD,MASONRY,1989,,FORCED AIR UNIT,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,Yes,3,1989
7950303700,MEDICAL OFFICE,"38,352","27,270",1,GOOD,WOOD FRAME,1995,,HEAT PUMP,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,2,1990
7950303715,APARTMENTS,"21,300","17,278",1,AVERAGE,WOOD FRAME,1992,No,ELECTRIC WALL,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,1966
7950304230,Rainier Community Center,"28,425","28,425",1,GOOD,MASONRY,1998,,PACKAGE UNIT,1,100,AUDITORIUM (302),Long Rect or Irreg,Yes,1,1995
7953000000,Stadium Place,"619,416","372,257",1,AVERAGE,STRUCTURAL STEEL,2014,Yes,ELECTRIC,2,100,MIXED RETAIL W/RES. UNITS (459),Very Irreg,Yes,25,2014
7954000005,MT BAKER VILLAGE APTS,"156,793","120,715",1,AVERAGE,WOOD FRAME,2005,No,ELECTRIC WALL,9,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,3,1959
7972603210,HIGHLAND PARK SCHOOL,"51,600","51,600",1,GOOD,MASONRY,1999,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Very Irreg,Yes,1,1999
7974200020,SAFEWAY STORE,"32,822","32,822",1,AVERAGE,MASONRY,2000,,WARMED AND COOLED AIR,1,100,SUPERMARKET (446),Rect or Slight Irreg,No,1,1965
7974200025,TERRACE VIEW BLDG #8,"20,144","19,032",1,AVERAGE,WOOD FRAME,1990,No,ELECTRIC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Rect or Slight Irreg,No,2,1961
7974200250,SCHOOL,"37,847","37,847",1,AVERAGE,WOOD FRAME,1965,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,1,1953
7974200451,CHURCH,"20,385","20,385",1,AVERAGE,WOOD FRAME,1980,,FORCED AIR UNIT,1,100,CHURCH (309),Rect or Slight Irreg,No,2,1950
7974200700,CHURCH,"24,295","24,295",1,GOOD,MASONRY,1965,,FORCED AIR UNIT,1,100,CHURCH (309),Rect or Slight Irreg,No,1,1946
7974700160,medical offices,"20,317","17,549",1,AVERAGE,MASONRY,2000,Yes,COMPLETE HVAC,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,,2,1967
7974700250,Group Residence,"20,979","20,979",1,GOOD,WOOD FRAME,1994,No,HEAT PUMP,1,100,GROUP CARE HOME (424),Very Irreg,Yes,2,1984
7974700259,recreation-assembly bldw/offices,"7,780","7,780",1,AVERAGE,WOOD FRAME,2003,Yes,FORCED AIR UNIT,1,100,CLUBHOUSE (311),Rect or Slight Irreg,Yes,1,2003
7974700270,SUPERMARKET,"24,377","24,377",1,AVERAGE,MASONRY,1990,,WARMED AND COOLED AIR,1,100,MARKET (340),Rect or Slight Irreg,No,1,1973
7985400009,Multiple Residences,"95,865","90,439",1,AVERAGE,WOOD FRAME,2001,,ELECTRIC,13,100,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,,2,1990
7985400045,WESTHAVEN APTS,"155,600","142,504",1,AVERAGE,WOOD FRAME,2006,No,ELECTRIC WALL,19,100,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,No,3,1987
7985400055,Multi-Family,"8,097","4,937",1,AVERAGE,WOOD FRAME,2009,No,ELECTRIC,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Very Irreg,Yes,2,2009
7985400085,WILLOWCREST APTS,"58,523","57,435",1,AVERAGE,WOOD FRAME,2001,No,ELECTRIC WALL,9,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,1988
7985400265,BLDG #A - ERLICK PERZ BLDG.,"44,787","44,787",1,LOW COST,MASONRY,1970,No,ELECTRIC WALL,1,100,GROUP CARE HOME (424),Rect or Slight Irreg,No,1,1970
7985400295,Warehouse Discount Store (Home Depot),"94,713","94,713",1,AVERAGE,MASONRY,2005,,SPACE HEATERS,1,100,WAREHOUSE DISCOUNT STORE (458),Approx Square,Yes,1,2005
7985400296,SW PRECINCT POLICE STATION,"28,531","28,531",1,AVERAGE/GOOD,STRUCTURAL STEEL,2002,Yes,COMPLETE HVAC,1,100,JAIL - POLICE STATION (489),Long Rect or Irreg,Yes,2,2002
7985400475,MANAGER'S RES & OFFICE,"2,400",0,1,AVERAGE,MASONRY,1987,,NO HEAT,3,100,OFFICE BUILDING (344),Rect or Slight Irreg,No,1,1982
7987400060,Multi-Use Light Industrial Bldg.,"35,176","35,176",1,GOOD,WOOD FRAME,2004,Yes,FORCED AIR UNIT,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,5,2004
8008550000,CONDO MIXED RETAIL W/RES UNITS,"43,248","24,845",1,AVERAGE,WOOD FRAME,1985,No,ELECTRIC,1,100,MIXED RETAIL W/RES. UNITS (459),Rect or Slight Irreg,Yes,3,1904
8010100300,33 UNIT APT & RETAIL,"33,084","28,121",1,AVERAGE,WOOD FRAME,2001,Yes,ELECTRIC WALL,3,100,APARTMENT (300),Long Rect or Irreg,Yes,4,1990
8024202285,School,"33,500","33,500",1,AVERAGE,MASONRY,1970,,HOT WATER,1,100,ELEMENTARY SCHOOL (ENTIRE) (365),Rect or Slight Irreg,No,1,1959
8029850000,Apartments with retail,"200,059","124,143",1,AVERAGE,WOOD FRAME,2011,Yes,COMPLETE HVAC,1,100,APARTMENT (300),Long Rect or Irreg,Yes,6,2011
8033700190,Medical Offices,"16,002","8,001",1,AVERAGE/GOOD,MASONRY,2001,,COMPLETE HVAC,1,100,MEDICAL OFFICE (341),Rect or Slight Irreg,Yes,2,1940
8033700215,Apartments,"131,034","102,353",1,AVERAGE/GOOD,WOOD FRAME,2015,Yes,ELECTRIC,1,100,APARTMENT (300),Rect or Slight Irreg,Yes,4,2015
8033700250,PUBLIC STORAGE 553 Spaces,"75,397","49,450",1,AVERAGE/GOOD,MASONRY,1996,Yes,HEAT PUMP,1,100,"MINI WAREHOUSE, HI-RISE (525)",Rect or Slight Irreg,Yes,3,1991
8043800000,Rental Condo,"54,871","47,568",1,AVERAGE,WOOD FRAME,2006,Yes,ELECTRIC,1,100,APARTMENT (300),Very Irreg,Yes,4,1987
8061000025,SEATTLE CURTAIN CO TOM BOY MAR,"20,000","20,000",1,LOW COST,MASONRY,1970,,HOT WATER,1,100,INDUSTRIAL LIGHT MANUFACTURING (494),Rect or Slight Irreg,Yes,1,1926
8061000045,EXEMPT-COUNTY WAREHOUSE & VAULT,"42,000","42,000",1,AVERAGE,REINFORCED CONCRETE,1980,,SPACE HEATERS,1,100,STORAGE WAREHOUSE (406),Rect or Slight Irreg,No,1,1954
8080400165,LAURELTON APTS,"22,553","19,347",1,AVERAGE,REINFORCED CONCRETE,1981,Yes,HOT WATER,1,100,APARTMENT (300),Very Irreg,Yes,4,1928
8080400185,HILLCREST APTS,"27,504","20,628",1,AVERAGE/GOOD,WOOD FRAME,1993,No,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,3,1909
8080900020,RETIREMENT HOME,"63,998","63,998",1,AVERAGE/GOOD,WOOD FRAME,1998,Yes,FORCED AIR UNIT,1,100,MULTIPLE RESIDENCES ASSISTED LIVING (LOW RISE),Rect or Slight Irreg,Yes,4,1988
8080900110,ROXBOROUGH APTS,"24,084","18,063",1,AVERAGE,WOOD FRAME,1995,Yes,HOT WATER,1,100,MULTIPLE RESIDENCE (LOW RISE) (352),Long Rect or Irreg,Yes,4,1920
8080930000,SUMMIT AT MADISON PARK CONDOMINIUM,"436,074","195,643",1,GOOD,REINFORCED CONCRETE,2014,Yes,FORCED AIR UNIT,1,100,APARTMENT (300),Very Irreg,Yes,6,2004
